# Analysis title: diff_Primary_versus_Naive_c3.0_cond1_formatted analysis from Cistrome-GO
# Mode: Solo mode
# Specie: mm10
# Peak bed file name: diff_Primary_versus_Naive_c3.0_cond1_formatted.bed
# Top peaks to use: 10000
# Half-decay distance: 1000bp
# FDR cutoff of GO/KEGG terms to return: 0.2
# Minimum and maximum gene number in GO and KEGG gene sets: 10, 2000
# Symbol	Coordinate	PeakNumber	adjRPscore	RPscore	Rank_by_RPscore
Mif	chr10:75859352-75860277	0	0.0	0.0	4473
Mip	chr10:128225809-128231812	0	0.0	-0.0	4635
Elk3	chr10:93247415-93311159	5	1.056	0.339	776
Elk1	chrX:20933394-20950608	1	0.866	0.278	1206
Elk4	chr1:132007604-132025684	1	0.062	0.02	3293
Igfl3	chr7:18176493-18181862	0	0.0	0.0	4473
Serac1	chr17:6040570-6079739	0	0.0	-0.365	7469
Prl3c1	chr13:27196659-27203750	0	0.0	0.0	4473
Gm12348	chr11:100398115-100403865	0	0.0	0.0	4473
Prop1	chr11:50950805-50953757	0	0.0	0.0	4473
Nckap5	chr1:125913635-126830632	0	0.0	0.0	4473
Ddah1	chr3:145758691-145894277	0	0.0	0.0	4473
Nckap1	chr2:80500511-80581182	0	0.0	0.0	4473
Plxnc1	chr10:94790865-94944578	0	0.0	0.0	4473
Pgd	chr4:149149990-149166705	1	0.824	0.264	1437
Pgc	chr17:47726841-47734478	0	0.0	0.0	4473
Pgr	chr9:8899832-8968611	0	0.0	0.0	4473
Pgp	chr17:24470472-24471596	1	0.003	-0.001	5343
Ttc41	chr10:86705810-86776843	2	1.103	0.354	746
March11	chr15:26309047-26409575	0	0.0	0.0	4473
March10	chr11:105401653-105456735	0	0.0	0.0	4473
Gm1604b	chr17:8038509-8101228	0	0.0	0.0	4473
9430038I01Rik	chr7:137375568-137410756	0	0.0	0.0	4473
Gjc3	chr5:137953872-137963098	0	0.0	0.0	4473
LOC666331	chr11:101610699-101615956	0	0.0	0.0	4473
Gm5478	chr15:101643019-101647380	0	0.0	0.0	4473
Gm5475	chr15:100423192-100428150	0	0.0	0.0	4473
Gm5476	chr15:101587316-101588572	0	0.0	0.0	4473
Gm5477	chr15:101608873-101610479	0	0.0	0.0	4473
C330020E22Rik	chr4:129382718-129399086	0	0.0	0.0	4473
A330023F24Rik	chr1:195017398-195037908	0	0.0	0.0	4473
F630111L10Rik	chr3:59146295-59153628	0	0.0	0.0	4473
Zfp407	chr18:84207701-84589504	0	0.0	0.0	4473
Stat5b	chr11:100780730-100850581	8	0.058	0.018	3309
Stat5a	chr11:100860483-100885169	3	1.861	0.597	107
Lkaaear1	chr2:181696794-181698442	0	0.0	0.0	4473
Spag11b	chr8:19140758-19143010	0	0.0	0.0	4473
Spag11a	chr8:19157886-19159578	0	0.0	0.0	4473
Ykt6	chr11:5955757-5967781	1	0.868	0.279	1197
Mir30e	chr4:120772605-120772697	0	0.0	0.0	4473
Mir30d	chr15:68341207-68341289	0	0.0	0.0	4473
Gspt1	chr16:11216240-11254325	0	0.0	-0.345	7283
Mir30f	chr4:120772605-120772697	0	0.0	0.0	4473
Mir30a	chr1:23272268-23272339	0	0.0	0.0	4473
Mir30b	chr15:68337414-68337510	0	0.0	0.0	4473
Slc25a19	chr11:115614180-115628295	5	1.687	0.541	171
Slc25a18	chr6:120773767-120793982	0	0.0	0.0	4473
Slc25a17	chr15:81318920-81360765	0	0.0	0.0	4473
Slc25a16	chr10:62920632-62946494	0	0.0	0.0	4473
Slc25a15	chr8:22375549-22398277	0	0.0	-0.0	4881
Slc25a14	chrX:48623673-48662298	0	0.0	0.0	4473
Slc25a13	chr6:6041217-6217173	0	0.0	0.0	4473
Slc25a12	chr2:71274269-71367755	0	0.0	0.0	4473
Slc25a11	chr11:70644026-70647039	4	1.425	0.457	459
Slc25a10	chr11:120491836-120501161	1	0.903	0.287	1087
Gm6416	chr13:117130024-117135884	0	0.0	0.0	4473
2900052N01Rik	chr9:46913602-46927366	0	0.0	0.0	4473
Cadps2	chr6:23409369-23839421	0	0.0	0.0	4473
Vmn1r132	chr7:22095519-22097921	0	0.0	0.0	4473
Vmn1r130	chr7:23217331-23218255	0	0.0	0.0	4473
Vmn1r131	chr7:20702295-20703216	0	0.0	0.0	4473
Mir301	chr11:87113003-87113089	1	0.046	0.015	3359
Vmn1r137	chr7:23217331-23218255	0	0.0	0.0	4473
Gm20036	chr12:101912666-101915653	1	0.976	0.062	3036
Vmn1r135	chr7:23055539-23056463	0	0.0	0.0	4473
Mtfr1	chr3:19188109-19220817	0	0.0	0.0	4473
Mtfr2	chr10:20347818-20361669	1	0.872	0.28	1178
Vmn1r139	chr7:21614091-21614985	0	0.0	0.0	4473
Grcc10	chr6:124739183-124741069	4	1.209	0.371	710
Apaf1	chr10:90989310-91082743	1	0.752	0.241	1785
Zfp518a	chr19:40894704-40917947	0	0.0	-0.0	5219
Zfp518b	chr5:38668483-38684826	0	0.0	0.0	4473
Gucy2c	chr6:136697283-136781742	0	0.0	0.0	4473
Gucy2d	chr7:98440415-98477478	0	0.0	0.0	4473
Gucy2e	chr11:69218116-69237022	0	0.0	0.0	4473
Gucy2f	chrX:142079288-142196936	0	0.0	0.0	4473
Gucy2g	chr19:55198097-55241236	1	0.0	0.0	4203
4930507D10Rik	chr11:80850380-80858300	0	0.0	0.0	4473
1700095J12Rik	chr4:138137579-138138518	0	0.0	0.0	4473
Umps	chr16:33954781-33967038	0	0.0	0.0	4473
Angptl3	chr4:99030953-99038192	0	0.0	0.0	4473
Gm33340	chr12:42967040-43034217	0	0.0	0.0	4473
1700061N14Rik	chr8:47811723-47818217	0	0.0	0.0	4473
Macc1	chr12:119443409-119466932	0	0.0	0.0	4473
Cdh9	chr15:16778100-16856777	0	0.0	0.0	4473
Cdh8	chr8:99028768-99416471	0	0.0	0.0	4473
Rars2	chr4:34614956-34660167	2	1.628	0.164	2576
Cdh1	chr8:106603349-106670247	0	0.0	0.0	4473
Cdh3	chr8:106510851-106556911	0	0.0	0.0	4473
Cdh2	chr18:16588876-16809246	0	0.0	0.0	4473
Cdh5	chr8:104101624-104144502	0	0.0	0.0	4473
Cdh4	chr2:179442430-179899375	0	0.0	0.0	4473
Cdh7	chr1:109982899-110139903	0	0.0	0.0	4473
Cdh6	chr15:13028698-13173675	0	0.0	0.0	4473
A730056A06Rik	chr7:73313805-73375774	0	0.0	0.0	4473
Dthd1	chr5:62813822-62888318	1	0.293	0.094	2916
Svs3b	chr2:164254362-164256643	0	0.0	0.0	4473
Svs3a	chr2:164289267-164291500	0	0.0	0.0	4473
Ghrh	chr2:157329495-157346655	0	0.0	0.0	4473
Ghrl	chr6:113716118-113719454	0	0.0	0.0	4473
Mir297-1	chr14:34645143-34653574	0	0.0	0.0	4473
Enoph1	chr5:100039993-100068765	1	0.658	0.211	2188
Gm11559	chr11:99864475-99865571	0	0.0	0.0	4473
D330046F09Rik	chr14:46645816-46673775	0	0.0	0.0	4473
Tgif2	chr2:156840006-156855569	0	0.0	0.0	4473
Tgif1	chr17:70844204-70851734	3	1.176	0.377	698
Gm11554	chr11:99803669-99804446	0	0.0	0.0	4473
Thsd4	chr9:59966930-60511035	0	0.0	0.0	4473
Adarb2	chr13:8202865-8760442	0	0.0	0.0	4473
Thsd1	chr8:22227302-22261332	0	0.0	0.0	4473
Fra10ac1	chr19:38204539-38224152	0	0.0	-0.381	7607
Gm1140	chrX:67695697-67706350	0	0.0	0.0	4473
Gm1141	chrX:71932437-71940871	0	0.0	0.0	4473
Gm6268	chrX:36403476-36404654	0	0.0	0.0	4473
Fam181b	chr7:93079878-93081721	0	0.0	0.0	4473
Fam181a	chr12:103314958-103317065	0	0.0	0.0	4473
Fam160a1	chr3:85660062-85746209	0	0.0	0.0	4473
Mdfic	chr6:15720660-15802169	6	1.411	0.453	473
Mrpl43	chr19:45005013-45006442	0	0.0	0.0	4473
Mrpl42	chr10:95480804-95501949	2	0.757	0.243	1764
Mrpl41	chr2:24972469-24975098	1	0.722	0.232	1943
Mrpl40	chr16:18872017-18876637	1	0.372	0.119	2813
Mrgpra2a	chr7:47426328-47452139	0	0.0	0.0	4473
Mrpl46	chr7:78775340-78783089	1	0.795	0.255	1596
Mrpl45	chr11:97315715-97329920	0	0.0	-0.339	7233
Mrgpra2b	chr7:47463806-47489582	0	0.0	0.0	4473
Mrpl49	chr19:6053629-6057751	3	0.7	0.224	2039
Mrpl48	chr7:100545778-100583130	0	0.0	-0.439	7651
Stk-ps2	chr1:46020414-46030437	0	0.0	0.0	4473
Marveld1	chr19:42147388-42151703	0	0.0	0.0	4473
Marveld3	chr8:109947908-109962205	0	0.0	0.0	4473
Marveld2	chr13:100595956-100616944	0	0.0	0.0	4473
2810468N07Rik	chr17:25570810-25575043	1	0.003	0.001	3816
Fam110a	chr2:151969395-151973394	4	1.397	0.448	497
Fam110c	chr12:31073967-31079940	0	0.0	0.0	4473
Fam110b	chr4:5724311-5801101	0	0.0	0.0	4473
1700113A16Rik	chr3:88171559-88177785	0	0.0	-0.356	7390
Prcp	chr7:92875252-92934581	0	0.0	0.0	4473
AU015836	chrX:93968655-93975470	0	0.0	0.0	4473
Tnfrsf23	chr7:143665806-143685875	0	0.0	0.0	4473
Tnfrsf22	chr7:143634807-143649664	0	0.0	0.0	4473
Tnfrsf21	chr17:43016554-43089188	0	0.0	0.0	4473
Tnfrsf26	chr7:143607684-143627845	0	0.0	0.0	4473
Tnfrsf25	chr4:152115933-152120119	0	0.0	0.0	4473
Fgd5	chr6:91978964-92076005	0	0.0	0.0	4473
Fgd4	chr16:16416914-16560219	0	0.0	0.0	4473
Fgd6	chr10:94036000-94145339	0	0.0	0.0	4473
Fgd1	chrX:151047169-151089686	0	0.0	0.0	4473
Fgd3	chr13:49263109-49309208	2	0.003	0.001	3778
Fgd2	chr17:29360913-29379535	0	0.0	-0.0	4755
Gmfg	chr7:28440936-28446895	2	0.481	0.154	2645
Gmfb	chr14:46808148-46822242	1	0.001	-0.367	7490
Med9os	chr11:59946891-59948147	0	0.0	0.0	4473
Oscp1	chr4:126058564-126092195	0	0.0	-0.0	4990
Gm5134	chr10:75954513-76009589	0	0.0	0.0	4473
Gm5136	chr10:108699043-108700160	0	0.0	0.0	4473
Slc50a1	chr3:89268245-89270570	0	0.0	0.0	4473
Nckap5l	chr15:99422033-99457748	0	0.0	0.0	4473
Slc35d3	chr10:19847916-19851459	0	0.0	0.0	4473
Slc35d2	chr13:64096309-64129330	1	0.803	0.258	1552
Slc35d1	chr4:103170650-103215176	0	0.0	0.0	4473
4930583I09Rik	chr17:64832523-64836071	0	0.0	0.0	4473
Sry	chrY:2662470-2663658	0	0.0	0.0	4473
Vdac3	chr8:22577074-22593813	0	0.0	0.0	4473
Nlrp5-ps	chr7:14561170-14623066	0	0.0	0.0	4473
Vdac1	chr11:52361596-52389397	0	0.0	0.0	4473
Gba	chr3:89202924-89208966	0	0.0	-0.0	5061
Ntrk1	chr3:87778243-87795162	0	0.0	0.0	4473
Ntrk2	chr13:58806568-59133970	0	0.0	0.0	4473
Ntrk3	chr7:78300690-78577838	0	0.0	0.0	4473
Phip	chr9:82866158-82975489	0	0.0	-0.123	6391
Nupr1l	chr5:129908539-129913788	0	0.0	-0.0	4839
Il10ra	chr9:45253836-45269149	1	0.855	0.274	1264
Vars	chr17:35000906-35016329	4	2.43	0.78	16
2210416O15Rik	chr11:88098057-88100107	0	0.0	0.0	4473
Mir6348	chr1:168490642-168490762	0	0.0	0.0	4473
Mir6349	chr1:39186895-39186992	0	0.0	0.0	4473
Mir6342	chr1:29421487-29421612	0	0.0	0.0	4473
Mir6343	chr1:76509559-76509643	0	0.0	0.0	4473
Mir6340	chr2:173701029-173701148	0	0.0	0.0	4473
Mir6341	chr1:12425985-12426106	0	0.0	0.0	4473
Mir6346	chr1:118954219-118954299	0	0.0	0.0	4473
Mir6347	chr1:167290124-167290225	0	0.0	0.0	4473
Mir6344	chr1:82131915-82132019	0	0.0	0.0	4473
Mir6345	chr1:93352157-93352285	1	0.003	0.001	3784
Il18	chr9:50554699-50581841	0	0.0	0.0	4473
Il19	chr1:130932655-130940115	0	0.0	0.0	4473
Hccs	chrX:169311530-169320372	3	1.709	0.548	155
Try5	chr6:41311231-41314710	0	0.0	0.0	4473
Try4	chr6:41302271-41305533	0	0.0	0.0	4473
Il13	chr11:53631322-53634702	0	0.0	0.0	4473
Il15	chr8:82331623-82402586	0	0.0	0.0	4473
Il16	chr7:83642818-83655495	4	1.257	0.403	644
Oat	chr7:132557474-132576398	0	0.0	0.0	4473
Plvap	chr8:71497752-71511769	0	0.0	0.0	4473
2500004C02Rik	chr2:153341156-153345810	4	1.662	0.534	200
Tbx2	chr11:85832614-85841948	0	0.0	0.0	4473
Il1a	chr2:129299609-129309972	0	0.0	0.0	4473
Il1b	chr2:129364577-129371139	0	0.0	0.0	4473
4933406K04Rik	chr12:106685606-106716324	0	0.0	0.0	4473
Spopl	chr2:23510053-23572104	0	0.0	0.0	4473
Acsl3	chr1:78657824-78707743	0	0.0	-0.321	7058
Hnrnpr	chr4:136310941-136345979	0	0.0	0.0	4473
Acsl1	chr8:46471036-46536051	0	0.0	0.0	4473
Acsl6	chr11:54314902-54361539	0	0.0	0.0	4473
Hnrnpu	chr1:178321107-178337815	0	0.0	0.0	4473
Acsl4	chrX:142317992-142390535	0	0.0	0.0	4473
Acsl5	chr19:55253368-55296628	1	0.885	0.284	1117
Hnrnpk	chr13:58391141-58402117	0	0.0	-0.342	7263
Hnrnpl	chr7:28810889-28822266	4	0.486	0.156	2634
Hnrnpm	chr17:33646232-33685458	0	0.0	-0.347	7298
Olfr421-ps1	chr1:174151480-174152530	0	0.0	0.0	4473
Hnrnpc	chr14:52073376-52104021	0	0.0	-0.044	6026
Hnrnpd	chr5:99955934-99978938	1	0.405	0.13	2771
Prc1	chr7:80294450-80316259	2	0.082	0.026	3246
Pde5a	chr3:122729157-122859374	0	0.0	0.0	4473
Olfr1437	chr19:12321886-12322825	0	0.0	0.0	4473
4933406J09Rik	chr6:134308950-134403415	0	0.0	0.0	4473
Bhlha9	chr11:76672469-76673676	0	0.0	0.0	4473
D5Ertd605e	chr5:147418619-147423044	0	0.0	-0.0	4960
Gm15881	chr8:58698848-58700796	0	0.0	0.0	4473
Gm15880	chr7:80636016-80644384	0	0.0	0.0	4473
Anks4b	chr7:120173857-120183716	0	0.0	0.0	4473
Rsph14	chr10:74957476-75032586	0	0.0	0.0	4473
Fzd10	chr5:128601105-128604093	0	0.0	0.0	4473
Mir7041	chr6:94606363-94606415	0	0.0	0.0	4473
Ninj1	chr13:49187546-49196251	2	1.353	0.434	540
Ninj2	chr6:120193822-120200338	3	1.686	0.541	172
B430306N03Rik	chr17:48316161-48326511	0	0.0	0.0	4473
Adamdec1	chr14:68563386-68582072	0	0.0	0.0	4473
Cerkl	chr2:79332490-79428988	0	0.0	0.0	4473
Hcst	chr7:30417711-30419854	3	1.527	0.49	362
Pqbp1	chrX:7894518-7899269	0	0.0	0.0	4473
Pax2	chr19:44757393-44837869	0	0.0	0.0	4473
Gm16287	chr4:139175406-139180655	1	0.0	0.0	4267
Eepd1	chr9:25481596-25604110	0	0.0	0.0	4473
Zpbp2	chr11:98551096-98558665	4	0.584	0.188	2418
Spdya	chr17:71552060-71589533	0	0.0	0.0	4473
Mir5709	chr17:67026146-67026235	0	0.0	0.0	4473
6030469F06Rik	chr12:31168861-31185922	0	0.0	0.0	4473
Mrps28	chr3:8802145-8923857	0	0.0	-0.315	7015
Mrps26	chr2:130563756-130565394	0	0.0	0.0	4473
Mrps27	chr13:99344785-99415561	0	0.0	-0.378	7586
Mrps24	chr11:5703981-5707701	0	0.0	0.0	4473
Mrps25	chr6:92169522-92184023	0	0.0	0.0	4473
Mrps22	chr9:98588729-98601679	0	0.0	0.0	4473
Mrps23	chr11:88204387-88211507	0	0.0	-0.328	7121
Mrps21	chr3:95862633-95871514	0	0.0	-0.001	5352
Tmem250-ps	chr2:26136807-26140506	1	0.768	0.247	1723
Gphb5	chr12:75411719-75416781	0	0.0	0.0	4473
Nat14	chr7:4922250-4925006	1	0.012	0.004	3587
Nat10	chr2:103721257-103761270	2	0.799	-0.11	6348
A230050P20Rik	chr9:20868641-20874307	0	0.0	-0.001	5282
Mrgpra9	chr7:47234918-47252848	0	0.0	0.0	4473
Hpgd	chr8:56294551-56321046	0	0.0	0.0	4473
Olfr73	chr2:88034195-88035137	0	0.0	0.0	4473
Ndufa6	chr15:82350138-82354291	0	0.0	-0.278	6791
Ndufa7	chr17:33824644-33826187	1	0.847	0.268	1371
Ndufa4	chr6:11900371-11907450	1	0.77	-0.018	5903
Ndufa5	chr6:24518663-24527690	0	0.0	-0.298	6890
Ndufa2	chr18:36742331-36744587	1	0.002	-0.0	4686
Ndufa3	chr7:3617372-3620161	2	0.882	0.283	1133
Ndufa1	chrX:37187588-37191238	0	0.0	0.0	4473
Ndufa8	chr2:36036323-36049338	0	0.0	0.0	4473
Ndufa9	chr6:126821862-126849144	0	0.0	-0.324	7089
Lrch4	chr5:137629122-137641099	0	0.0	0.0	4473
Arhgap31	chr16:38598342-38713035	2	1.702	0.546	159
Arhgap32	chr9:32224248-32265511	0	0.0	0.0	4473
Arhgap33	chr7:30522225-30535060	0	0.0	0.0	4473
Lrch1	chr14:74754672-74947877	1	0.959	0.308	907
Arhgap36	chrX:49470449-49500242	0	0.0	0.0	4473
Lrch3	chr16:32914099-33016029	1	0.833	0.267	1388
Arhgap39	chr15:76723984-76818170	0	0.0	0.0	4473
Yes1	chr5:32611170-32687066	0	0.0	0.0	4473
5730422E09Rik	chr5:149119564-149182036	1	0.295	0.002	3695
Slfn10-ps	chr11:83028125-83040042	3	1.075	0.345	764
Ect2	chr3:27097221-27153854	2	1.395	0.448	502
9530068E07Rik	chr11:52396427-52408723	2	1.467	0.471	412
Pitpnc1	chr11:107207891-107470720	4	0.977	0.312	882
Olfr479	chr7:108054983-108055967	0	0.0	0.0	4473
Olfr478	chr7:108031294-108033967	0	0.0	0.0	4473
Cr1l	chr1:195098710-195131570	0	0.0	-0.255	6700
Olfr474	chr7:107954642-107955575	0	0.0	0.0	4473
Olfr477	chr7:107990366-107991299	0	0.0	0.0	4473
Olfr476	chr7:107967398-107968331	0	0.0	0.0	4473
Olfr470	chr7:107844786-107845731	0	0.0	0.0	4473
Olfr473	chr7:107933521-107934454	0	0.0	0.0	4473
Olfr472	chr7:107902718-107903651	0	0.0	0.0	4473
Gpr101	chrX:57496667-57503757	0	0.0	0.0	4473
Gpr107	chr2:31152315-31216567	5	0.016	0.005	3544
Gpr108	chr17:57234914-57247470	1	0.988	0.317	849
Bglap2	chr3:88377735-88378701	0	0.0	0.0	4473
Bglap3	chr3:88368615-88371479	0	0.0	0.0	4473
Fam243	chr16:92318762-92321441	0	0.0	0.0	4473
Tube1	chr10:39134022-39151058	0	0.0	0.0	4473
Slc38a5	chrX:8271380-8280176	0	0.0	0.0	4473
Slc38a4	chr15:96994822-97020359	0	0.0	0.0	4473
Slc38a7	chr8:95835922-95853491	1	0.85	0.273	1293
Slc38a6	chr12:73286847-73354045	1	0.803	-0.064	6104
Slc38a1	chr15:96571417-96641962	2	1.013	0.325	808
Slc38a3	chr9:107651154-107667399	0	0.0	0.0	4473
Slc38a2	chr15:96687391-96699728	1	0.381	0.122	2805
Slc38a9	chr13:112660765-112738752	0	0.0	0.0	4473
Slc38a8	chr8:119479602-119501698	0	0.0	0.0	4473
Rapsn	chr2:91035626-91045729	0	0.0	0.0	4473
Degs1	chr1:182275963-182282195	1	0.833	0.267	1389
Degs2	chr12:108690221-108702306	0	0.0	0.0	4473
Nkapd1	chr9:50605239-50617464	2	1.401	0.45	489
2010111I01Rik	chr13:63240028-63326096	12	1.727	0.207	2237
Htr6	chr4:139061408-139074789	0	0.0	0.0	4473
Htr7	chr19:35958417-36057360	0	0.0	0.0	4473
Htr4	chr18:62341004-62496577	0	0.0	0.0	4473
Gm41259	chr15:6023276-6044704	0	0.0	0.0	4473
Lrrc74a	chr12:86734368-86763795	0	0.0	0.0	4473
Fam24a	chr7:131334621-131336716	0	0.0	0.0	4473
Fam24b	chr7:131325930-131329499	0	0.0	0.0	4473
Lrrc74b	chr16:17544464-17561247	0	0.0	0.0	4473
Myo18a	chr11:77801297-77865988	1	0.466	0.148	2669
Myo18b	chr5:112688875-112896362	0	0.0	0.0	4473
D630024D03Rik	chr11:31800687-31824547	0	0.0	0.0	4473
P4htm	chr9:108582996-108597612	0	0.0	0.0	4473
Tmem86a	chr7:47050639-47054776	0	0.0	0.0	4473
4930429B21Rik	chr3:32365488-32367438	0	0.0	0.0	4473
Prr14	chr7:127471613-127476758	4	1.436	0.461	449
Prr15	chr6:54327011-54330200	0	0.0	0.0	4473
Nt5c1b	chr12:10369970-10390173	0	0.0	0.0	4473
Nt5c1a	chr4:123201552-123216207	0	0.0	0.0	4473
Gm11715	chr11:107157407-107167125	0	0.0	0.0	4473
Gm15417	chr3:89391863-89398779	3	0.599	0.192	2376
Gm15412	chr7:96339482-96341964	0	0.0	0.0	4473
Gm15413	chr7:96791432-96801549	0	0.0	0.0	4473
Il18rap	chr1:40515361-40551705	3	1.326	0.426	572
Hacl1	chr14:31607225-31640965	0	0.0	0.0	4473
LOC105245869	chr14:118236231-118238759	0	0.0	0.0	4473
1810030O07Rik	chrX:12654880-12673639	0	0.0	0.0	4473
A730020E08Rik	chr6:61175603-61180810	0	0.0	0.0	4473
Psors1c2	chr17:35533200-35534648	0	0.0	0.0	4473
Tdpoz3	chr3:93826019-93827117	0	0.0	0.0	4473
Tdpoz2	chr3:93651541-93652686	0	0.0	0.0	4473
Tdpoz1	chr3:93669332-93676283	0	0.0	0.0	4473
Ajuba	chr14:54567468-54577661	0	0.0	0.0	4473
Tdpoz5	chr3:94071621-94072644	0	0.0	0.0	4473
Tdpoz4	chr3:93796397-93797510	0	0.0	0.0	4473
Spats1	chr17:45448936-45474938	0	0.0	0.0	4473
Spats2	chr15:99126844-99212466	0	0.0	0.0	4473
Cdh20	chr1:104768519-104995481	0	0.0	0.0	4473
Cdh22	chr2:165111506-165234737	0	0.0	0.0	4473
Cdh23	chr10:60302749-60696490	0	0.0	0.0	4473
Cdh24	chr14:54631991-54641364	0	0.0	0.0	4473
Cdh26	chr2:178430514-178487366	0	0.0	0.0	4473
3830403N18Rik	chrX:56136571-56153496	0	0.0	0.0	4473
Gm13710	chr2:84500747-84506873	0	0.0	0.0	4473
Cd38	chr5:43868808-43912374	1	0.796	0.256	1585
Ptgfr	chr3:151798609-151837528	0	0.0	0.0	4473
Dao	chr5:114003734-114025676	1	0.001	0.0	4015
Serpinb11	chr1:107362313-107380475	0	0.0	0.0	4473
Serpinb10	chr1:107529002-107549271	0	0.0	0.0	4473
Serpinb13	chr1:106980983-107001195	0	0.0	0.0	4473
Serpinb12	chr1:106934448-106957081	0	0.0	0.0	4473
Cnfn	chr7:25367615-25369724	0	0.0	0.0	4473
Vti1a	chr19:55316056-55627461	0	0.0	-0.302	6920
Klhdc8b	chr9:108447638-108461581	0	0.0	0.0	4473
Snd1	chr6:28480347-28888832	2	0.796	0.25	1671
Vti1b	chr12:79156016-79172458	1	0.858	0.275	1249
Fam169a	chr13:97067286-97129522	0	0.0	0.0	4473
Fam169b	chr7:68273838-68363089	4	0.012	0.004	3582
Thtpa	chr14:55094783-55098995	3	0.969	0.311	890
Mturn	chr6:54681623-54703855	0	0.0	0.0	4473
Mtdh	chr15:34082718-34143536	2	0.576	-0.144	6484
Tcam1	chr11:106276671-106288143	1	0.058	0.003	3648
B230110G15Rik	chr6:138580623-138599314	0	0.0	0.0	4473
Cir1	chr2:73283871-73312592	0	0.0	-0.296	6881
4921530L21Rik	chr14:95881253-95882778	0	0.0	0.0	4473
Gpx2-ps1	chr7:100264543-100265561	0	0.0	0.0	4473
Gm7244	chr9:31271400-31275385	3	0.004	0.001	3742
Serpinb1c	chr13:32881396-32898140	0	0.0	0.0	4473
Serpinb1b	chr13:33084102-33094380	0	0.0	0.0	4473
Ahcyl1	chr3:107663119-107696560	0	0.0	-0.371	7534
Ahcyl2	chr6:29768442-29912310	0	0.0	-0.011	5830
Sh2d1a	chrX:42502564-42522095	3	1.677	0.538	182
Ctif	chr18:75431220-75697696	0	0.0	0.0	4473
Ina	chr19:47014680-47025327	0	0.0	0.0	4473
Gm36221	chr15:89567169-89568205	0	0.0	0.0	4473
Gm36229	chr10:53409881-53424272	0	0.0	0.0	4473
Dmtf1	chr5:9118867-9161776	0	0.0	0.0	4473
Bsx	chr9:40874126-40877972	0	0.0	0.0	4473
6820426E19Rik	chr6:117495234-117500078	0	0.0	0.0	4473
Bsn	chr9:108096021-108190383	0	0.0	0.0	4473
Dennd1c	chr17:57066054-57078510	2	1.357	0.436	538
Dennd1b	chr1:138963708-139176042	3	0.652	0.209	2212
Dennd1a	chr2:37798989-38287384	0	0.0	0.0	4473
Bsg	chr10:79704357-79711979	0	0.0	-0.002	5538
Hoxb13	chr11:96194315-96196610	0	0.0	0.0	4473
Rcl1	chr19:29101374-29143843	0	0.0	0.0	4473
Crlf2	chr5:109554708-109558993	1	0.565	0.181	2466
Crlf3	chr11:80046492-80080991	1	0.003	-0.006	5735
Crlf1	chr8:70493130-70504081	0	0.0	0.0	4473
Kng2	chr16:22987334-23029101	0	0.0	0.0	4473
Kng1	chr16:23058299-23080006	0	0.0	0.0	4473
2310002D06Rik	chr12:80507205-80517954	0	0.0	0.0	4473
Dgcr8	chr16:18253964-18289168	0	0.0	-0.268	6739
Lrpap1	chr5:35091490-35105699	0	0.0	0.0	4473
Otoa	chr7:121083423-121163089	0	0.0	0.0	4473
Dgcr2	chr16:17840355-17891728	0	0.0	0.0	4473
Otof	chr5:30367065-30461932	0	0.0	0.0	4473
Otog	chr7:46240986-46311434	0	0.0	0.0	4473
Gm6623	chr17:36178776-36181364	0	0.0	0.0	4473
Otor	chr2:143078392-143081713	0	0.0	0.0	4473
Otos	chr1:92644217-92648841	0	0.0	0.0	4473
Lsp1	chr7:142460811-142494868	3	1.323	0.425	575
Olfr134	chr17:38175085-38176024	0	0.0	0.0	4473
Olfr135	chr17:38208246-38209185	0	0.0	0.0	4473
Olfr136	chr17:38335158-38336097	0	0.0	0.0	4473
Olfr137	chr17:38304520-38305459	0	0.0	0.0	4473
Olfr130	chr17:38067172-38068126	0	0.0	0.0	4473
Olfr131	chr17:38082031-38082976	0	0.0	0.0	4473
Olfr132	chr17:38130248-38131190	0	0.0	0.0	4473
Olfr133	chr17:38148589-38149528	0	0.0	0.0	4473
Olfr138	chr17:38274772-38275711	0	0.0	0.0	4473
Olfr139	chr11:74044324-74045272	0	0.0	0.0	4473
Bace1	chr9:45838544-45862484	0	0.0	0.0	4473
Bace2	chr16:97356727-97442936	0	0.0	0.0	4473
Ncstn	chr1:172066012-172082749	1	0.941	0.062	3044
Idnk	chr13:58157648-58164693	1	0.807	0.259	1533
Exoc6b	chr6:84618485-85069513	0	0.0	0.0	4473
Cyp20a1	chr1:60343299-60388060	0	0.0	-0.267	6734
Has1	chr17:17843325-17855188	0	0.0	0.0	4473
Has2	chr15:56665626-56694546	0	0.0	0.0	4473
Has3	chr8:106870835-106882902	0	0.0	0.0	4473
Pla2g1b	chr5:115466141-115471844	0	0.0	0.0	4473
Gm9268	chr7:43018797-43048106	0	0.0	0.0	4473
Irs4	chrX:141710997-141725217	0	0.0	0.0	4473
Ap1g1	chr8:109778582-109864209	1	0.995	-0.068	6136
Ap1g2	chr14:55098834-55106593	3	0.753	0.242	1779
Myo6	chr9:80165033-80311729	0	0.0	0.0	4473
E230025N22Rik	chr18:36684922-36695925	1	0.0	0.0	4236
Irs3	chr5:137643031-137645714	0	0.0	0.0	4473
