# Analysis title: diff_Primary_versus_Naive_c3.0_cond1_formatted analysis from Cistrome-GO
# Mode: Solo mode
# Specie: mm10
# Peak bed file name: diff_Primary_versus_Naive_c3.0_cond1_formatted.bed
# Top peaks to use: 10000
# Half-decay distance: 1000bp
# FDR cutoff of GO/KEGG terms to return: 0.2
# Minimum and maximum gene number in GO and KEGG gene sets: 10, 2000
# Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
myotube cell development(GO:0014904)	20774, 264, 32, 2	4.918	0.190958061552	0.474529082389	32
positive regulation of endothelial cell apoptotic process(GO:2000353)	20774, 692, 22, 2	2.729	0.343049285816	0.640609886419	22
microtubule organizing center localization(GO:0061842)	20774, 1253, 31, 8	4.279	0.00231993819163	0.0255032466332	31
regulation of lipoprotein particle clearance(GO:0010984)	20774, 0, 19, 0	0.0	1.0	1.0	19
defense response to virus(GO:0051607)	20774, 1240, 175, 20	1.915	0.0319517309319	0.156310626142	175
protein complex oligomerization(GO:0051259)	20774, 15, 582, 3	7.139	0.0750800353421	0.271979427875	582
regulation of respiratory system process(GO:0044065)	20774, 0, 16, 0	0.0	1.0	1.0	16
sister chromatid segregation(GO:0000819)	20774, 1339, 31, 8	4.004	0.00342212428989	0.0338655127232	31
positive regulation of myoblast proliferation(GO:2000288)	20774, 0, 11, 0	0.0	1.0	1.0	11
regulation of store-operated calcium channel activity(GO:1901339)	20774, 0, 11, 0	0.0	1.0	1.0	11
cellular response to organic cyclic compound(GO:0071407)	20774, 1254, 378, 33	1.446	0.159300634394	0.428952119869	378
positive regulation of vascular endothelial growth factor production(GO:0010575)	20774, 423, 24, 1	2.046	0.590353181285	0.830893300685	24
regulation of vascular endothelial growth factor production(GO:0010574)	20774, 73, 31, 1	9.18	0.270656822276	0.570972029814	31
cellular response to lipoprotein particle stimulus(GO:0071402)	20774, 10, 22, 1	94.427	0.0423815418973	0.188186697231	22
regulation of membrane depolarization(GO:0003254)	20774, 1272, 46, 1	0.355	0.973656328187	1.0	46
respiratory chain complex IV assembly(GO:0008535)	20774, 113, 21, 1	8.754	0.251100345888	0.549749952493	21
cytokine production(GO:0001816)	20774, 925, 101, 14	3.113	0.00153502239914	0.0186395577038	101
regulation of cytokine production(GO:0001817)	20774, 935, 650, 75	2.564	2.51517570784e-12	5.44192562241e-10	650
cellular response to topologically incorrect protein(GO:0035967)	20774, 371, 29, 2	3.862	0.248433567343	0.546418555122	29
response to topologically incorrect protein(GO:0035966)	20774, 1479, 79, 12	2.134	0.0577401902037	0.229418451895	79
positive regulation of interleukin-6 secretion(GO:2000778)	20774, 1638, 28, 3	1.359	0.594561342144	0.83214113161	28
regulation of double-strand break repair(GO:2000779)	20774, 1965, 70, 14	2.114	0.0332136570192	0.160341792506	70
negative regulation of cell morphogenesis involved in differentiation(GO:0010771)	20774, 1633, 99, 8	1.028	0.842423354027	0.999475595156	99
positive regulation of cell morphogenesis involved in differentiation(GO:0010770)	20774, 314, 179, 5	1.848	0.477316851971	0.749725029372	179
negative regulation of cellular senescence(GO:2000773)	20774, 1591, 19, 1	0.687	0.793526708272	0.964552382884	19
negative regulation of cytokine production(GO:0001818)	20774, 964, 246, 27	2.365	0.00045232068783	0.00785626665932	246
positive regulation of cytokine production(GO:0001819)	20774, 935, 419, 49	2.598	2.78473640647e-08	2.17300742538e-06	419
interferon-gamma production(GO:0032609)	20774, 1534, 13, 4	4.167	0.0391936751486	0.179386436257	13
tooth mineralization(GO:0034505)	20774, 0, 12, 0	0.0	1.0	1.0	12
protein localization to kinetochore(GO:0034501)	20774, 1960, 12, 4	3.533	0.0619124784699	0.238819609009	12
protein localization to chromosome(GO:0034502)	20774, 1981, 64, 13	2.13	0.0405067849856	0.182814601869	64
regulation of dendrite development(GO:0050773)	20774, 229, 185, 4	1.961	0.504491084384	0.768440819734	185
vasodilation(GO:0042311)	20774, 1638, 29, 2	0.875	0.803008471669	0.971117968787	29
regulation of postsynapse assembly(GO:0150052)	20774, 1573, 18, 1	0.734	0.772245612077	0.951317058356	18
cellular response to acid chemical(GO:0071229)	20774, 493, 263, 5	0.801	0.975820525128	1.0	263
negative regulation of potassium ion transport(GO:0043267)	20774, 0, 38, 0	0.0	1.0	1.0	38
regulation of potassium ion transport(GO:0043266)	20774, 275, 104, 1	0.726	0.946934441926	1.0	104
regulation of intrinsic apoptotic signaling pathway in response to DNA damage(GO:1902229)	20774, 1240, 37, 4	1.811	0.405427619815	0.696497934388	37
regulation of epidermis development(GO:0045682)	20774, 893, 79, 3	0.883	0.900136212838	1.0	79
mitochondrial transcription(GO:0006390)	20774, 0, 11, 0	0.0	1.0	1.0	11
pituitary gland development(GO:0021983)	20774, 59, 24, 1	14.671	0.185335743823	0.464804078291	24
cerebral cortex development(GO:0021987)	20774, 322, 54, 2	2.389	0.482034303469	0.753277506406	54
regulation of ion transport(GO:0043269)	20774, 7, 712, 1	4.168	0.721555626506	0.91418812408	712
positive regulation of potassium ion transport(GO:0043268)	20774, 1746, 51, 1	0.233	0.990375332675	1.0	51
pattern specification process(GO:0007389)	20774, 59, 407, 2	1.73	0.800840797982	0.969235239866	407
regulation of ATPase activity(GO:0043462)	20774, 1240, 57, 4	1.176	0.739037610889	0.926184489735	57
histone H3 acetylation(GO:0043966)	20774, 1668, 48, 10	2.595	0.0237369254311	0.129573125059	48
positive regulation of dendrite development(GO:1900006)	20774, 229, 103, 3	2.642	0.369571046509	0.662925833888	103
regulation of hematopoietic progenitor cell differentiation(GO:1901532)	20774, 1797, 26, 3	1.334	0.597254532833	0.834438384587	26
regulation of muscle contraction(GO:0006937)	20774, 12, 148, 1	11.697	0.339864021468	0.637324453746	148
oxidoreduction coenzyme metabolic process(GO:0006733)	20774, 1964, 120, 24	2.115	0.00310275313194	0.0314440232644	120
regulation of transcription by RNA polymerase I(GO:0006356)	20774, 1910, 34, 5	1.599	0.428280797632	0.713419118079	34
humoral immune response(GO:0006959)	20774, 161, 178, 5	3.624	0.088215349912	0.302089975238	178
positive regulation of endothelial cell differentiation(GO:0045603)	20774, 1891, 16, 2	1.373	0.569432879605	0.817308152686	16
regulation of endothelial cell differentiation(GO:0045601)	20774, 1891, 37, 4	1.188	0.682549618171	0.891096045665	37
positive regulation of fat cell differentiation(GO:0045600)	20774, 609, 62, 3	1.651	0.58602388866	0.827768382981	62
positive regulation of calcium ion transmembrane transporter activity(GO:1901021)	20774, 0, 38, 0	0.0	1.0	1.0	38
positive regulation of epidermal cell differentiation(GO:0045606)	20774, 1244, 22, 2	1.518	0.571083586378	0.818535944342	22
negative regulation of epidermal cell differentiation(GO:0045605)	20774, 0, 14, 0	0.0	1.0	1.0	14
regulation of epidermal cell differentiation(GO:0045604)	20774, 1244, 53, 4	1.26	0.69021216441	0.897407785466	53
positive regulation of urine volume(GO:0035810)	20774, 1242, 13, 1	1.287	0.591085104907	0.831395539122	13
regulation of renal sodium excretion(GO:0035813)	20774, 1242, 24, 2	1.394	0.619817635176	0.849325546668	24
positive regulation of receptor recycling(GO:0001921)	20774, 687, 17, 1	1.779	0.572373994666	0.819835961761	17
positive regulation of renal sodium excretion(GO:0035815)	20774, 1242, 14, 1	1.195	0.620682244805	0.849325546668	14
regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway(GO:1901028)	20774, 959, 19, 4	4.56	0.0385776630792	0.177077797741	19
negative regulation of synaptic transmission, glutamatergic(GO:0051967)	20774, 477, 11, 1	3.959	0.3362139751	0.634818929582	11
sensory organ morphogenesis(GO:0090596)	20774, 784, 68, 4	1.559	0.572634636118	0.819835961761	68
positive regulation of synaptic transmission(GO:0050806)	20774, 87, 323, 1	0.739	0.97882632305	1.0	323
aortic valve morphogenesis(GO:0003180)	20774, 488, 19, 2	4.481	0.181350599006	0.458321436222	19
DNA damage response, signal transduction by p53 class mediator(GO:0030330)	20774, 1438, 32, 7	3.16	0.0268061804578	0.141617557135	32
response to tumor necrosis factor(GO:0034612)	20774, 587, 126, 7	1.966	0.284959643471	0.585604508763	126
regulation of p38MAPK cascade(GO:1900744)	20774, 933, 41, 6	3.258	0.0461518634852	0.199893421465	41
cellular response to reactive oxygen species(GO:0034614)	20774, 1525, 99, 13	1.789	0.148201040834	0.413261250363	99
regulation of keratinocyte migration(GO:0051547)	20774, 204, 15, 2	13.578	0.0334475640081	0.160981197855	15
response to interferon-gamma(GO:0034341)	20774, 1633, 118, 19	2.048	0.0164713590376	0.100905622933	118
negative regulation of T cell mediated immunity(GO:0002710)	20774, 897, 19, 4	4.876	0.0318151280381	0.155962934564	19
positive regulation of T cell mediated immunity(GO:0002711)	20774, 685, 70, 10	4.332	0.000861842265035	0.0121371869277	70
positive regulation of proteolysis(GO:0045862)	20774, 1254, 314, 35	1.847	0.00451630384791	0.0413415506078	314
positive regulation of bone mineralization(GO:0030501)	20774, 0, 38, 0	0.0	1.0	1.0	38
regulation of microglial cell activation(GO:1903978)	20774, 0, 11, 0	0.0	1.0	1.0	11
vesicle localization(GO:0051648)	20774, 1847, 128, 22	1.933	0.0159124847838	0.0984960046433	128
I-kappaB phosphorylation(GO:0007252)	20774, 1525, 12, 1	1.135	0.613187387165	0.84583344668	12
regulation of glial cell migration(GO:1903975)	20774, 73, 18, 1	15.81	0.158492884986	0.427679213454	18
nucleus localization(GO:0051647)	20774, 1253, 33, 4	2.01	0.329822006699	0.628483887865	33
regulation of cell adhesion(GO:0030155)	20774, 761, 670, 60	2.445	5.50293341946e-09	4.94225718427e-07	670
negative regulation of small GTPase mediated signal transduction(GO:0051058)	20774, 1576, 59, 3	0.67	0.94836771288	1.0	59
regulation of heart morphogenesis(GO:2000826)	20774, 59, 42, 1	8.383	0.314675684041	0.611619541051	42
organelle localization(GO:0051640)	20774, 1977, 404, 67	1.743	9.05135460419e-05	0.00213779655223	404
cellular localization(GO:0051641)	20774, 1987, 1775, 278	1.637	6.68949412631e-16	4.54885600589e-13	1775
regulation of filopodium assembly(GO:0051489)	20774, 1779, 47, 8	1.988	0.166868146053	0.440051177404	47
ketone biosynthetic process(GO:0042181)	20774, 1964, 28, 6	2.267	0.143152357694	0.405781140508	28
cellular ketone metabolic process(GO:0042180)	20774, 773, 69, 6	2.337	0.180886731202	0.457922180564	69
positive regulation of endothelial cell chemotaxis(GO:2001028)	20774, 0, 17, 0	0.0	1.0	1.0	17
regulation of cytosolic calcium ion concentration(GO:0051480)	20774, 1276, 337, 30	1.449	0.177764211974	0.453217808782	337
negative regulation of cytosolic calcium ion concentration(GO:0051481)	20774, 1272, 19, 1	0.86	0.746350826297	0.930994805418	19
positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway(GO:0051482)	20774, 1128, 35, 5	2.631	0.139731737979	0.400676549867	35
regulation of transcription by RNA polymerase III(GO:0006359)	20774, 1102, 16, 3	3.535	0.131794895323	0.387488388966	16
regulation of ribonuclease activity(GO:0060700)	20774, 94, 15, 1	14.733	0.157057973939	0.425495706288	15
regulation of sulfur metabolic process(GO:0042762)	20774, 0, 11, 0	0.0	1.0	1.0	11
centrosome cycle(GO:0007098)	20774, 149, 38, 1	3.669	0.490231228352	0.758192703599	38
CD4-positive, alpha-beta T cell activation(GO:0035710)	20774, 1195, 33, 7	3.688	0.0128848383203	0.0848894967505	33
sphingoid metabolic process(GO:0046519)	20774, 1731, 16, 1	0.75	0.756765203023	0.93945797619	16
mitotic spindle assembly checkpoint(GO:0007094)	20774, 1961, 25, 8	3.39	0.00835365695988	0.0638144746854	25
mitotic G2 DNA damage checkpoint(GO:0007095)	20774, 1960, 20, 3	1.59	0.478554951611	0.750496377593	20
regulation of exit from mitosis(GO:0007096)	20774, 1912, 17, 3	1.917	0.362671368546	0.656930754122	17
nuclear migration(GO:0007097)	20774, 1740, 28, 5	2.132	0.219070460566	0.51122551921	28
ceramide biosynthetic process(GO:0046513)	20774, 1731, 44, 5	1.364	0.578682956314	0.823477091795	44
mitotic cell cycle checkpoint(GO:0007093)	20774, 1961, 105, 23	2.32	0.0010550339349	0.0142070743957	105
regulation of microtubule polymerization or depolymerization(GO:0031110)	20774, 68, 85, 1	3.594	0.582490483122	0.825932290634	85
negative regulation of microtubule polymerization or depolymerization(GO:0031111)	20774, 983, 45, 3	1.409	0.636460074081	0.863550276457	45
positive regulation of microtubule polymerization or depolymerization(GO:0031112)	20774, 983, 32, 1	0.66	0.876214318683	1.0	32
regulation of microtubule polymerization(GO:0031113)	20774, 886, 49, 2	0.957	0.836261447085	0.994156965066	49
regulation of microtubule depolymerization(GO:0031114)	20774, 983, 36, 1	0.587	0.904166775222	1.0	36
regulation of defense response to virus(GO:0050688)	20774, 1874, 75, 20	2.956	7.57980646972e-05	0.00185025019466	75
positive regulation of mRNA processing(GO:0050685)	20774, 1971, 39, 5	1.351	0.576619222034	0.822033559682	39
regulation of mRNA processing(GO:0050684)	20774, 660, 140, 9	2.023	0.184171047745	0.462614346843	140
negative regulation of defense response to virus(GO:0050687)	20774, 83, 22, 1	11.377	0.21139148806	0.501718823308	22
negative regulation of mRNA processing(GO:0050686)	20774, 1063, 32, 6	3.664	0.0256196590144	0.136952863544	32
regulation of tumor necrosis factor-mediated signaling pathway(GO:0010803)	20774, 1196, 30, 7	4.053	0.00671120436694	0.0545142197724	30
negative regulation of epithelial cell proliferation(GO:0050680)	20774, 1638, 139, 12	1.095	0.799313067155	0.968511054708	139
negative regulation of peptidyl-threonine phosphorylation(GO:0010801)	20774, 475, 17, 2	5.145	0.147387113891	0.41295867673	17
positive regulation of peptidyl-threonine phosphorylation(GO:0010800)	20774, 378, 29, 1	1.895	0.625732835112	0.854169284523	29
positive regulation of granulocyte macrophage colony-stimulating factor production(GO:0032725)	20774, 0, 11, 0	0.0	1.0	1.0	11
DNA dealkylation(GO:0035510)	20774, 1721, 15, 4	3.219	0.0868535191306	0.298931851816	15
regulation of microvillus organization(GO:0032530)	20774, 731, 15, 1	1.895	0.549528302586	0.801202404199	15
establishment of skin barrier(GO:0061436)	20774, 0, 23, 0	0.0	1.0	1.0	23
endoplasmic reticulum unfolded protein response(GO:0030968)	20774, 1032, 44, 8	3.66	0.0076501112316	0.0603889377486	44
response to salt stress(GO:0009651)	20774, 1712, 34, 4	1.428	0.55004333205	0.801202404199	34
positive regulation of transmembrane transport(GO:0034764)	20774, 23, 226, 1	3.997	0.644905920858	0.8698646028	226
regulation of ion transmembrane transport(GO:0034765)	20774, 7, 459, 1	6.466	0.570662064893	0.818178141232	459
negative regulation of ion transmembrane transport(GO:0034766)	20774, 378, 98, 1	0.561	0.969163927346	1.0	98
positive regulation of ion transmembrane transport(GO:0034767)	20774, 113, 171, 1	1.075	0.920851491617	1.0	171
regulation of spindle assembly(GO:0090169)	20774, 1813, 27, 3	1.273	0.627091748019	0.855778876311	27
regulation of transmembrane transport(GO:0034762)	20774, 23, 551, 2	3.278	0.53175438361	0.787497229395	551
negative regulation of transmembrane transport(GO:0034763)	20774, 1638, 126, 9	0.906	0.929325786235	1.0	126
regulation of T cell tolerance induction(GO:0002664)	20774, 724, 11, 4	10.434	0.00148871554492	0.0181798033827	11
positive regulation of peptidyl-lysine acetylation(GO:2000758)	20774, 378, 33, 1	1.665	0.67848728558	0.888612392083	33
regulation of myoblast proliferation(GO:2000291)	20774, 0, 16, 0	0.0	1.0	1.0	16
DNA methylation involved in gamete generation(GO:0043046)	20774, 0, 19, 0	0.0	1.0	1.0	19
ATP-dependent chromatin remodeling(GO:0043044)	20774, 1943, 37, 5	1.445	0.517056040922	0.777626146852	37
peptide biosynthetic process(GO:0043043)	20774, 1994, 293, 52	1.849	0.000162032756465	0.00338278912619	293
postsynaptic density organization(GO:0097106)	20774, 204, 12, 1	8.486	0.21869488984	0.51122551921	12
negative regulation of response to drug(GO:2001024)	20774, 63, 39, 2	16.91	0.0324974172847	0.15784459824	39
purinergic receptor signaling pathway(GO:0035587)	20774, 1242, 11, 1	1.521	0.525805041869	0.782624139868	11
negative regulation of oxidative stress-induced neuron death(GO:1903204)	20774, 63, 23, 1	14.337	0.186790180706	0.467220840862	23
regulation of oxidative stress-induced neuron death(GO:1903203)	20774, 633, 31, 3	3.176	0.202759051772	0.491662295687	31
cell-cell adhesion via plasma-membrane adhesion molecules(GO:0098742)	20774, 128, 185, 2	1.755	0.738284950758	0.925773542046	185
regulation of oxidative stress-induced cell death(GO:1903201)	20774, 633, 73, 4	1.798	0.482314854181	0.753468561175	73
endoplasmic reticulum calcium ion homeostasis(GO:0032469)	20774, 1791, 25, 5	2.32	0.169991674357	0.442656314234	25
regulation of hair follicle development(GO:0051797)	20774, 1638, 22, 1	0.576	0.846535049818	1.0	22
transcription by RNA polymerase III(GO:0006383)	20774, 158, 19, 2	13.84	0.0349453958391	0.166008068058	19
phosphate ion transmembrane transport(GO:0035435)	20774, 1536, 13, 3	3.121	0.147895046064	0.413216240138	13
positive regulation of oxidative stress-induced cell death(GO:1903209)	20774, 390, 17, 1	3.133	0.433361545121	0.716748073236	17
negative regulation of tumor necrosis factor-mediated signaling pathway(GO:0010804)	20774, 1090, 14, 1	1.361	0.593201627127	0.831395539122	14
sensory perception of pain(GO:0019233)	20774, 73, 75, 1	3.794	0.555208762404	0.805598428763	75
water-soluble vitamin metabolic process(GO:0006767)	20774, 917, 31, 5	3.654	0.0480352441601	0.204514993025	31
vitamin metabolic process(GO:0006766)	20774, 917, 55, 5	2.059	0.297296717977	0.597606578365	55
regulation of feeding behavior(GO:0060259)	20774, 1102, 38, 3	1.488	0.589027487757	0.829365965557	38
folic acid-containing compound metabolic process(GO:0006760)	20774, 1734, 26, 2	0.922	0.774104320913	0.952374403605	26
trophoblast giant cell differentiation(GO:0060707)	20774, 855, 18, 3	4.05	0.104264877875	0.333087797774	18
cell differentiation involved in embryonic placenta development(GO:0060706)	20774, 1670, 29, 5	2.145	0.21909665109	0.51122551921	29
negative regulation of smooth muscle cell differentiation(GO:0051151)	20774, 950, 16, 4	5.467	0.0199725256811	0.116568559118	16
regulation of glial cell proliferation(GO:0060251)	20774, 87, 39, 2	12.245	0.0553873042199	0.222644205284	39
negative regulation of glial cell proliferation(GO:0060253)	20774, 974, 17, 1	1.255	0.654981285913	0.873855896505	17
positive regulation of glial cell proliferation(GO:0060252)	20774, 24, 20, 1	43.279	0.0764490261023	0.27422559476	20
