# Analysis title: diff_Primary_versus_Naive_c3.0_cond1_formatted analysis from Cistrome-GO
# Mode: Ensemble mode
# Specie: mm10
# Peak bed file name: diff_Primary_versus_Naive_c3.0_cond1_formatted.bed
# Differential expression file name: primary_vs_control_naive_deseq2.csv
# Genes for gene ontology: allgenes
# Column index of (GeneID, logFoldChange, FDR): 1,3,7
# Cutoffs of logFoldChange and FDR for DE genes: 1.0, 0.05
# Top peaks to use: 10000
# Half-decay distance: 1000bp
# FDR cutoff of GO/KEGG terms to return: 0.2
# Minimum and maximum gene number in GO and KEGG gene sets: 10, 2000
# Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
activation of cysteine-type endopeptidase activity(GO:0097202)	20774, 1658, 13, 2	1.928	0.402435822201	0.584735810035	13
negative regulation of blood vessel diameter(GO:0097756)	20774, 1774, 49, 4	0.956	0.829181001574	0.930434127179	49
positive regulation of blood vessel diameter(GO:0097755)	20774, 1998, 67, 9	1.397	0.490074841095	0.664723710083	67
axon ensheathment in central nervous system(GO:0032291)	20774, 951, 15, 1	1.456	0.59743162921	0.758115993393	15
nerve growth factor signaling pathway(GO:0038180)	20774, 860, 11, 2	4.392	0.157932440134	0.309238344317	11
tongue development(GO:0043586)	20774, 1278, 12, 1	1.355	0.566320176093	0.731528911317	12
respiratory tube development(GO:0030323)	20774, 27, 11, 1	69.946	0.043677514097	0.117593307184	11
ear development(GO:0043583)	20774, 883, 15, 3	4.705	0.0708921890378	0.168976875223	15
neural precursor cell proliferation(GO:0061351)	20774, 139, 63, 1	2.372	0.662748294758	0.806411524296	63
positive regulation of mast cell activation involved in immune response(GO:0033008)	20774, 1729, 19, 2	1.265	0.61643326611	0.771960627909	19
negative regulation of glycoprotein metabolic process(GO:1903019)	20774, 1709, 16, 5	3.799	0.0280180324979	0.0830422382878	16
negative regulation of macroautophagy(GO:0016242)	20774, 1798, 29, 9	3.586	0.00297902987738	0.0141943765929	29
skin development(GO:0043588)	20774, 556, 54, 3	2.076	0.440286718574	0.621335541183	54
skin morphogenesis(GO:0043589)	20774, 0, 11, 0	0.0	1.0	1.0	11
positive regulation of cellular protein catabolic process(GO:1903364)	20774, 620, 131, 13	3.325	0.00164380269862	0.00875724683549	131
regulation of T cell chemotaxis(GO:0010819)	20774, 153, 16, 3	25.458	0.000977675065997	0.00571711709354	16
aldehyde catabolic process(GO:0046185)	20774, 0, 14, 0	0.0	1.0	1.0	14
aldehyde biosynthetic process(GO:0046184)	20774, 1693, 11, 2	2.231	0.33479226864	0.516567649506	11
neuron differentiation(GO:0030182)	20774, 1337, 315, 28	1.381	0.288676276366	0.470420772168	315
B cell differentiation(GO:0030183)	20774, 1696, 110, 33	3.675	4.66201010466e-10	1.29772912855e-08	110
phenol-containing compound biosynthetic process(GO:0046189)	20774, 1778, 38, 4	1.23	0.660967916339	0.805622813268	38
regulation of proteasomal protein catabolic process(GO:0061136)	20774, 1901, 170, 34	2.186	0.000142161897921	0.00108967895991	170
negative regulation of cell-substrate adhesion(GO:0010812)	20774, 1989, 60, 6	1.044	0.798467998941	0.908608098245	60
snoRNA 3'-end processing(GO:0031126)	20774, 0, 11, 0	0.0	1.0	1.0	11
RNA 3'-end processing(GO:0031123)	20774, 1608, 73, 10	1.77	0.215573764302	0.386974017357	73
regulation of hormone levels(GO:0010817)	20774, 279, 540, 15	2.068	0.0647400547552	0.157870215489	540
tRNA wobble base modification(GO:0002097)	20774, 374, 21, 1	2.645	0.510030578611	0.681376804431	21
embryonic forelimb morphogenesis(GO:0035115)	20774, 265, 36, 2	4.355	0.229849045906	0.404167513303	36
embryonic hindlimb morphogenesis(GO:0035116)	20774, 1397, 34, 7	3.062	0.0330046344434	0.0945259085143	34
positive regulation of receptor internalization(GO:0002092)	20774, 400, 29, 1	1.791	0.640626033874	0.791841059787	29
genitalia morphogenesis(GO:0035112)	20774, 265, 16, 2	9.799	0.057184082141	0.143866929699	16
ubiquitin-dependent ERAD pathway(GO:0030433)	20774, 1937, 63, 14	2.383	0.0110048831038	0.0399567075318	63
response to cocaine(GO:0042220)	20774, 1649, 24, 2	1.05	0.716692531369	0.84504742366	24
iron ion transmembrane transport(GO:0034755)	20774, 578, 11, 1	3.267	0.384213786247	0.566911848275	11
3'-UTR-mediated mRNA stabilization(GO:0070935)	20774, 1261, 16, 5	5.148	0.00893924998783	0.0337169809367	16
tRNA wobble uridine modification(GO:0002098)	20774, 0, 17, 0	0.0	1.0	1.0	17
lipid homeostasis(GO:0055088)	20774, 1170, 135, 16	2.104	0.0287075429199	0.0847166176682	135
receptor metabolic process(GO:0043112)	20774, 615, 100, 8	2.702	0.0626494756885	0.153955345523	100
carbohydrate metabolic process(GO:0005975)	20774, 1069, 386, 27	1.359	0.347705395101	0.53183730099	386
positive regulation of calcium ion transport(GO:0051928)	20774, 704, 133, 8	1.775	0.333616104033	0.515421179876	133
regulation of glycogen biosynthetic process(GO:0005979)	20774, 1672, 28, 6	2.662	0.0819803857138	0.188648274545	28
negative regulation of calcium ion transport(GO:0051926)	20774, 207, 60, 2	3.345	0.35925690914	0.543049503813	60
methionine metabolic process(GO:0006555)	20774, 1620, 17, 1	0.754	0.759649670391	0.878933502932	17
sulfation(GO:0051923)	20774, 1223, 15, 4	4.53	0.0350316086575	0.0994337848597	15
positive regulation of behavior(GO:0048520)	20774, 436, 37, 2	2.576	0.411652750294	0.592341926058	37
iron ion homeostasis(GO:0055072)	20774, 378, 82, 4	2.681	0.246610386431	0.423319668017	82
tRNA metabolic process(GO:0006399)	20774, 374, 163, 5	1.704	0.536598040519	0.704166007842	163
leukocyte degranulation(GO:0043299)	20774, 538, 18, 5	10.726	0.000415091506773	0.00276727671182	18
regulation of protein targeting to mitochondrion(GO:1903214)	20774, 1087, 19, 2	2.012	0.442737181766	0.624053593487	19
positive regulation of vascular permeability(GO:0043117)	20774, 187, 14, 1	7.935	0.237771593413	0.413818202795	14
cartilage morphogenesis(GO:0060536)	20774, 1322, 26, 1	0.604	0.860659236675	0.956958179531	26
muscle tissue development(GO:0060537)	20774, 187, 129, 5	4.306	0.0474921983261	0.1251039646	129
skeletal muscle organ development(GO:0060538)	20774, 0, 14, 0	0.0	1.0	1.0	14
decidualization(GO:0046697)	20774, 284, 19, 2	7.7	0.0883658343085	0.199835233126	19
positive regulation of nervous system development(GO:0051962)	20774, 1979, 633, 84	1.393	0.0152492752307	0.0516262802975	633
RNA processing(GO:0006396)	20774, 2000, 698, 119	1.771	1.26518595397e-08	2.56267452805e-07	698
mRNA processing(GO:0006397)	20774, 2000, 370, 77	2.162	1.62194146348e-09	4.05066196314e-08	370
fat-soluble vitamin metabolic process(GO:0006775)	20774, 0, 22, 0	0.0	1.0	1.0	22
regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator(GO:1902165)	20774, 958, 15, 3	4.337	0.0844194773433	0.192727439882	15
spliceosomal complex assembly(GO:0000245)	20774, 1807, 17, 6	4.058	0.00995544079527	0.0368490654631	17
modulation by host of viral transcription(GO:0043921)	20774, 1765, 24, 7	3.433	0.0143266101139	0.049096230484	24
negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator(GO:1902166)	20774, 1955, 11, 3	2.898	0.165095562887	0.318805224886	11
regulation of systemic arterial blood pressure(GO:0003073)	20774, 1872, 66, 4	0.673	0.959053653763	1.0	66
protein localization to microtubule(GO:0035372)	20774, 1911, 12, 4	3.624	0.0573811058147	0.144286351652	12
porphyrin-containing compound metabolic process(GO:0006778)	20774, 1805, 37, 2	0.622	0.91521695507	1.0	37
auditory receptor cell stereocilium organization(GO:0060088)	20774, 1155, 18, 1	0.999	0.707441164218	0.836418266686	18
dsRNA processing(GO:0031050)	20774, 1789, 21, 4	2.212	0.238245672436	0.414340299889	21
cardiovascular system development(GO:0072358)	20774, 11, 19, 1	99.397	0.0385162191267	0.106405805597	19
chromatin remodeling at centromere(GO:0031055)	20774, 1862, 11, 1	1.014	0.645132383558	0.794728298586	11
pre-miRNA processing(GO:0031054)	20774, 1397, 14, 3	3.187	0.14728403905	0.294691898226	14
negative regulation of histone modification(GO:0031057)	20774, 1908, 41, 9	2.39	0.0519541517127	0.133872474965	41
regulation of histone modification(GO:0031056)	20774, 1908, 150, 38	2.758	1.0124401639e-07	1.72731726888e-06	150
inhibitory postsynaptic potential(GO:0060080)	20774, 1579, 15, 1	0.877	0.707366229959	0.836418266686	15
membrane hyperpolarization(GO:0060081)	20774, 0, 13, 0	0.0	1.0	1.0	13
negative regulation of smooth muscle contraction(GO:0045986)	20774, 1872, 20, 2	1.11	0.680144277382	0.818994879923	20
tricarboxylic acid metabolic process(GO:0072350)	20774, 1106, 37, 2	1.015	0.785812769595	0.899151149825	37
negative regulation of nucleotide metabolic process(GO:0045980)	20774, 1798, 27, 7	2.995	0.0310509219327	0.0901783943865	27
positive regulation of nucleotide metabolic process(GO:0045981)	20774, 276, 43, 1	1.75	0.700313030668	0.831817726707	43
detection of light stimulus(GO:0009583)	20774, 1921, 47, 2	0.46	0.971240258776	1.0	47
negative regulation of heart rate(GO:0010459)	20774, 0, 11, 0	0.0	1.0	1.0	11
monovalent inorganic anion homeostasis(GO:0055083)	20774, 1226, 34, 2	0.997	0.785768755963	0.899151149825	34
hyperosmotic salinity response(GO:0042538)	20774, 1771, 22, 1	0.533	0.863342267852	0.959045319715	22
guanosine-containing compound metabolic process(GO:1901068)	20774, 1797, 34, 6	2.04	0.208511431941	0.377969927264	34
regulation of tumor necrosis factor biosynthetic process(GO:0042534)	20774, 183, 23, 2	9.871	0.0648255189323	0.157916821964	23
positive regulation of tumor necrosis factor biosynthetic process(GO:0042535)	20774, 153, 15, 1	9.052	0.218238838252	0.390654543583	15
benzene-containing compound metabolic process(GO:0042537)	20774, 410, 22, 3	6.909	0.0362947166002	0.102166085758	22
dentate gyrus development(GO:0021542)	20774, 1974, 18, 3	1.754	0.416215200423	0.595759474481	18
positive regulation of tyrosine phosphorylation of STAT protein(GO:0042531)	20774, 831, 55, 9	4.091	0.00232485441769	0.0115877560505	55
negative regulation of tyrosine phosphorylation of STAT protein(GO:0042532)	20774, 1386, 13, 6	6.918	0.000474276699797	0.00308409438666	13
bone resorption(GO:0045453)	20774, 1872, 23, 5	2.412	0.148603324322	0.296335074895	23
neuroepithelial cell differentiation(GO:0060563)	20774, 109, 38, 1	5.015	0.415083250678	0.594798122667	38
long-chain fatty acid transport(GO:0015909)	20774, 1828, 44, 2	0.517	0.955222134416	1.0	44
mitochondrial DNA replication(GO:0006264)	20774, 1273, 11, 2	2.967	0.241948523915	0.418182633927	11
modification of morphology or physiology of other organism involved in symbiotic interaction(GO:0051817)	20774, 1765, 86, 21	2.874	8.36788655171e-05	0.000687929878862	86
negative regulation of fat cell differentiation(GO:0045599)	20774, 1417, 52, 15	4.229	1.22890037975e-05	0.00013234311782	52
regulation of protein tyrosine kinase activity(GO:0061097)	20774, 863, 74, 9	2.928	0.0216118028953	0.0678576396976	74
chondrocyte morphogenesis involved in endochondral bone morphogenesis(GO:0003414)	20774, 0, 16, 0	0.0	1.0	1.0	16
growth plate cartilage development(GO:0003417)	20774, 198, 11, 2	19.076	0.0161327141883	0.0540786757299	11
detection of visible light(GO:0009584)	20774, 1258, 24, 1	0.688	0.828511429936	0.929902005775	24
cAMP biosynthetic process(GO:0006171)	20774, 228, 11, 1	8.283	0.209741280231	0.379175273035	11
regulation of I-kappaB kinase/NF-kappaB signaling(GO:0043122)	20774, 1963, 158, 31	2.076	0.000841334691582	0.00509247162255	158
positive regulation of I-kappaB kinase/NF-kappaB signaling(GO:0043123)	20774, 93, 106, 3	6.322	0.0752544890754	0.177156957467	106
regulation of sodium ion transmembrane transport(GO:1902305)	20774, 1914, 61, 9	1.601	0.327374267178	0.509748613597	61
mesenchymal cell differentiation(GO:0048762)	20774, 364, 79, 6	4.335	0.0175232028396	0.0579239204976	79
cell-substrate adhesion(GO:0031589)	20774, 434, 137, 8	2.795	0.058412371297	0.145877695369	137
negative regulation of sodium ion transmembrane transport(GO:1902306)	20774, 1699, 14, 2	1.747	0.449433164653	0.629206430514	14
amide biosynthetic process(GO:0043604)	20774, 1828, 380, 71	2.123	2.28534066897e-08	4.44009044257e-07	380
inositol lipid-mediated signaling(GO:0048017)	20774, 386, 69, 5	3.9	0.0521583712564	0.134202079557	69
regulation of amino acid transmembrane transport(GO:1903789)	20774, 0, 12, 0	0.0	1.0	1.0	12
NLS-bearing protein import into nucleus(GO:0006607)	20774, 1788, 12, 2	1.936	0.396929866912	0.57934465382	12
protein targeting(GO:0006605)	20774, 1718, 160, 25	1.889	0.0132983234546	0.0464757853478	160
establishment of protein localization(GO:0045184)	20774, 1871, 1230, 186	1.679	2.54714119207e-11	8.47859585613e-10	1230
maintenance of protein location(GO:0045185)	20774, 1944, 107, 29	2.896	1.53536562768e-06	2.00228503774e-05	107
regulation of carbohydrate metabolic process by regulation of transcription from RNA polymerase II promoter(GO:1900402)	20774, 1798, 12, 4	3.851	0.0478010608298	0.125708867155	12
regulation of pseudopodium assembly(GO:0031272)	20774, 261, 11, 1	7.236	0.22717165887	0.400495220823	11
intrinsic apoptotic signaling pathway in response to oxidative stress(GO:0008631)	20774, 1521, 19, 5	3.594	0.0389865090108	0.107331279868	19
regulation of glycogen metabolic process(GO:0070873)	20774, 1672, 34, 6	2.193	0.169757283633	0.32543079746	34
regulation of cyclase activity(GO:0031279)	20774, 1351, 42, 2	0.732	0.896504940154	0.987358518078	42
positive regulation of glycogen metabolic process(GO:0070875)	20774, 54, 19, 1	20.248	0.133894501096	0.274596219396	19
ribonucleoside catabolic process(GO:0042454)	20774, 777, 13, 2	4.113	0.176842120753	0.335365934177	13
RNA splicing, via endonucleolytic cleavage and ligation(GO:0000394)	20774, 1063, 11, 1	1.777	0.491354083543	0.665804115281	11
regulation of establishment of planar polarity involved in neural tube closure(GO:0090178)	20774, 1322, 15, 1	1.048	0.662377070099	0.806269883369	15
negative regulation of defense response(GO:0031348)	20774, 363, 208, 15	4.127	6.57577484078e-05	0.000558940861466	208
transition metal ion homeostasis(GO:0055076)	20774, 259, 119, 4	2.696	0.268938942663	0.44803556942	119
SMAD protein signal transduction(GO:0060395)	20774, 422, 75, 5	3.282	0.0962357337038	0.212567096255	75
myeloid cell activation involved in immune response(GO:0002275)	20774, 538, 37, 7	7.305	0.000303347988129	0.0021048635911	37
regulation of cell-cell adhesion mediated by cadherin(GO:2000047)	20774, 1851, 12, 2	1.871	0.412617265245	0.592543874659	12
regulation of SMAD protein signal transduction(GO:0060390)	20774, 187, 23, 3	14.49	0.00625081981548	0.0256499157946	23
positive regulation of SMAD protein signal transduction(GO:0060391)	20774, 187, 13, 2	17.091	0.0219494893399	0.0686913670334	13
negative regulation of gluconeogenesis(GO:0045721)	20774, 471, 18, 1	2.45	0.495250419251	0.668763686704	18
positive regulation of protein import(GO:1904591)	20774, 457, 42, 3	3.247	0.211151104322	0.380856103286	42
retrograde trans-synaptic signaling(GO:0098917)	20774, 0, 11, 0	0.0	1.0	1.0	11
regulation of ventricular cardiac muscle cell action potential(GO:0098911)	20774, 0, 14, 0	0.0	1.0	1.0	14
response to hormone(GO:0009725)	20774, 1974, 468, 77	1.731	2.53599155868e-05	0.000250442319903	468
epithelial cell maturation(GO:0002070)	20774, 1154, 15, 1	1.2	0.632967813847	0.786049254869	15
phospholipid efflux(GO:0033700)	20774, 1709, 11, 3	3.315	0.124743960602	0.260060462188	11
negative regulation of potassium ion transmembrane transport(GO:1901380)	20774, 1974, 26, 1	0.405	0.925593250472	1.0	26
mRNA cis splicing, via spliceosome(GO:0045292)	20774, 1758, 24, 6	2.954	0.0511228267395	0.132180692711	24
regulation of autophagy of mitochondrion(GO:1903146)	20774, 1798, 33, 7	2.451	0.0831520089953	0.190656822166	33
osteoblast development(GO:0002076)	20774, 200, 18, 2	11.541	0.0453998510523	0.120481612184	18
regulation of cell morphogenesis(GO:0022604)	20774, 1989, 510, 77	1.577	0.000659647803447	0.00412063457271	510
positive regulation of osteoblast proliferation(GO:0033690)	20774, 322, 14, 1	4.608	0.328213053996	0.510761210683	14
positive regulation of peptidase activity(GO:0010952)	20774, 1843, 155, 30	2.182	0.000445757318427	0.00293066966259	155
digestive system process(GO:0022600)	20774, 154, 66, 1	2.044	0.707166310686	0.836418266686	66
regulation of nucleobase-containing compound transport(GO:0032239)	20774, 1647, 17, 6	4.452	0.00628489823058	0.0257675414105	17
ovulation cycle process(GO:0022602)	20774, 222, 43, 3	6.529	0.0534010234544	0.136367420409	43
regulation of anatomical structure morphogenesis(GO:0022603)	20774, 1343, 1063, 110	1.601	1.51295573005e-05	0.000159328966262	1063
regulation of cellular response to vascular endothelial growth factor stimulus(GO:1902547)	20774, 536, 18, 1	2.153	0.525548403125	0.694666258851	18
4-hydroxyproline metabolic process(GO:0019471)	20774, 0, 12, 0	0.0	1.0	1.0	12
regulation of ERAD pathway(GO:1904292)	20774, 1750, 26, 6	2.739	0.0711164664057	0.169257190046	26
negative regulation of sprouting angiogenesis(GO:1903671)	20774, 1774, 25, 3	1.405	0.563418782222	0.72896803571	25
regulation of DNA binding(GO:0051101)	20774, 1312, 126, 23	2.89	4.83122929808e-05	0.0004314568754	126
negative regulation of binding(GO:0051100)	20774, 295, 164, 8	3.435	0.020605418126	0.0656065486821	164
negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway(GO:1902236)	20774, 863, 19, 4	5.068	0.0286903771928	0.0847166176682	19
cellular amino acid catabolic process(GO:0009063)	20774, 410, 87, 2	1.165	0.827383881883	0.929732596262	87
lipoprotein localization(GO:0044872)	20774, 822, 13, 1	1.944	0.513063182653	0.684467698831	13
mitochondrial protein processing(GO:0034982)	20774, 0, 12, 0	0.0	1.0	1.0	12
aerobic respiration(GO:0009060)	20774, 1986, 32, 5	1.634	0.409162910382	0.590365399642	32
aspartate family amino acid biosynthetic process(GO:0009067)	20774, 1749, 22, 2	1.08	0.697148772449	0.829607039214	22
aspartate family amino acid metabolic process(GO:0009066)	20774, 1749, 44, 2	0.54	0.949087100711	1.0	44
glutamine family amino acid catabolic process(GO:0009065)	20774, 1749, 23, 4	2.066	0.279679294604	0.460488911212	23
glutamine family amino acid metabolic process(GO:0009064)	20774, 190, 60, 1	1.822	0.726142991649	0.852179645032	60
regulation of amyloid precursor protein biosynthetic process(GO:0042984)	20774, 1709, 12, 3	3.039	0.152050863086	0.300940585567	12
serine family amino acid metabolic process(GO:0009069)	20774, 861, 39, 2	1.237	0.724146002634	0.850482998273	39
