# Analysis title: diff_Primary_versus_Naive_c3.0_cond1_formatted analysis from Cistrome-GO
# Mode: Ensemble mode
# Specie: mm10
# Peak bed file name: diff_Primary_versus_Naive_c3.0_cond1_formatted.bed
# Differential expression file name: primary_vs_control_naive_deseq2.csv
# Genes for gene ontology: allgenes
# Column index of (GeneID, logFoldChange, FDR): 1,3,7
# Cutoffs of logFoldChange and FDR for DE genes: 1.0, 0.05
# Top peaks to use: 10000
# Half-decay distance: 1000bp
# FDR cutoff of GO/KEGG terms to return: 0.2
# Minimum and maximum gene number in GO and KEGG gene sets: 10, 2000
# Symbol	Coordinate	PeakNumber	RPscore	adjRPscore	logFoldChange	DE significance	Rank_by_rank_product
Olfr1425	chr19:12073694-12074630	0	0.0	0.0	0.000	1.000E+00	9628
Ccnj	chr19:40831278-40848570	0	0.0	0.0	2.187	2.374E-02	9133
Ccnk	chr12:108179737-108203359	0	0.0	0.0	1.491	6.917E-10	4669
1700021F02Rik	chr5:103346597-103348299	1	0.0	0.0	0.000	1.000E+00	9418
Piwil4	chr9:14702357-14740733	0	0.0	0.0	0.000	1.000E+00	9628
Rprml	chr11:103649508-103650580	0	0.0	0.0	0.000	1.000E+00	9628
Mir701	chr5:111004143-111004252	0	0.0	0.0	0.000	1.000E+00	9628
Mir700	chr4:135416554-135416633	0	0.0	0.0	0.000	1.000E+00	9628
Mir703	chr5:98475555-98475664	0	0.0	0.0	-4.137	5.293E-09	4927
Mir702	chr5:136991432-136991541	0	0.0	0.0	0.000	1.000E+00	9628
Nrde2	chr12:100125449-100159653	0	0.0	0.0	-1.418	5.366E-09	4931
Mir704	chr6:47803575-47803652	1	0.003	0.001	0.000	1.000E+00	8307
Mir707	chr7:44849698-44849771	1	0.028	0.009	0.000	1.000E+00	7595
Mir706	chr6:120034227-120034311	2	0.139	0.045	0.000	1.000E+00	7015
Mir709	chr8:84086098-84086186	1	0.0	0.0	0.000	1.000E+00	9156
Kyat1	chr2:30185123-30205847	0	0.0	0.0	0.000	1.000E+00	9628
Kyat3	chr3:142701047-142744911	0	0.0	0.0	0.000	1.000E+00	9628
Irgc1	chr7:24431925-24445682	0	0.0	0.0	0.000	1.000E+00	9628
Tedc2	chr17:24215055-24220851	0	0.0	0.0	0.000	1.000E+00	9628
Tedc1	chr12:113156420-113165458	2	0.648	0.208	4.621	5.089E-04	4425
Slc17a8	chr10:89574019-89621249	0	0.0	0.0	0.000	1.000E+00	9628
Slc17a9	chr2:180725338-180742278	1	0.0	0.0	1.878	4.684E-02	9482
Slc17a4	chr13:23897888-23915007	0	0.0	0.0	0.000	1.000E+00	9628
Ddit4l	chr3:137623671-137628332	1	0.0	0.0	0.000	1.000E+00	9137
Slc17a6	chr7:51621829-51671126	0	0.0	0.0	0.000	1.000E+00	9628
Slc17a7	chr7:45163920-45176139	0	0.0	-0.001	0.000	1.000E+00	10284
Slc17a1	chr13:23869017-23895730	0	0.0	0.0	0.000	1.000E+00	9628
Slc17a2	chr13:23807026-23823525	0	0.0	0.0	0.000	1.000E+00	9628
Slc17a3	chr13:23839433-23860714	0	0.0	0.0	0.000	1.000E+00	9628
Piwil1	chr5:128736245-128755474	0	0.0	0.0	0.000	1.000E+00	9628
Akr1cl	chr1:65013077-65032759	0	0.0	0.0	0.000	1.000E+00	9628
Spanxn4	chr12:62687786-62688336	0	0.0	0.0	0.000	1.000E+00	9628
Vmn1r4	chr6:56956512-56957406	0	0.0	0.0	0.000	1.000E+00	9628
Agpat5	chr8:18846278-18884413	0	0.0	-0.0	1.917	4.774E-03	8928
Agpat4	chr17:12119283-12219640	0	0.0	0.0	4.040	1.325E-05	6168
Agpat3	chr10:78271562-78351700	0	0.0	0.0	0.000	1.000E+00	9628
Agpat2	chr2:26593056-26604417	0	0.0	0.0	0.000	1.000E+00	9628
Agpat1	chr17:34605860-34613449	2	0.44	0.141	2.674	9.578E-09	3478
Prkag2os1	chr5:24902568-24906849	0	0.0	0.0	0.000	1.000E+00	9628
1700019M22Rik	chr12:96046620-96047222	0	0.0	0.0	0.000	1.000E+00	9628
Lcn5	chr2:25657951-25661645	0	0.0	0.0	0.000	1.000E+00	9628
Lcn4	chr2:26667673-26671282	2	0.455	0.146	0.000	1.000E+00	6233
Lcn6	chr2:25676785-25681607	0	0.0	0.0	0.000	1.000E+00	9628
Lcn3	chr2:25765568-25768099	0	0.0	0.0	0.000	1.000E+00	9628
Lcn2	chr2:32384636-32387739	0	0.0	0.0	0.000	1.000E+00	9628
Pkdrej	chr15:85814675-85821733	1	0.001	-0.0	0.000	1.000E+00	10077
Lcn9	chr2:25823152-25825537	0	0.0	0.0	0.000	1.000E+00	9628
Lcn8	chr2:25653117-25656216	0	0.0	0.0	0.000	1.000E+00	9628
Hba-a1	chr11:32296488-32297303	0	0.0	0.0	0.000	1.000E+00	9628
Hba-a2	chr11:32283674-32284493	0	0.0	0.0	0.000	1.000E+00	9628
Phf20l1	chr15:66577571-66645255	1	0.716	0.23	1.572	4.879E-32	1105
Iltifb	chr10:118289629-118295038	0	0.0	0.0	0.000	1.000E+00	9628
Pcdhb9	chr18:37400854-37403909	0	0.0	0.0	0.000	1.000E+00	9628
Pcdhb8	chr18:37355270-37357610	0	0.0	0.0	0.000	1.000E+00	9628
Pcdhb3	chr18:37300798-37304585	0	0.0	0.0	0.000	1.000E+00	9628
Pcdhb2	chr18:37294839-37297614	0	0.0	0.0	0.000	1.000E+00	9628
Pcdhb1	chr18:37264997-37267454	0	0.0	0.0	0.000	1.000E+00	9628
Pcdhb7	chr18:37341701-37345207	0	0.0	0.0	0.000	1.000E+00	9628
Pcdhb6	chr18:37334027-37336346	0	0.0	0.0	0.000	1.000E+00	9628
Pcdhb5	chr18:37320380-37323913	0	0.0	0.0	0.000	1.000E+00	9628
Pcdhb4	chr18:37307454-37311173	0	0.0	0.0	0.000	1.000E+00	9628
Mcfd2	chr17:87254442-87265947	0	0.0	0.0	-1.058	1.890E-02	9000
Akr1c6	chr13:4434342-4457530	0	0.0	0.0	0.000	1.000E+00	9628
5031425E22Rik	chr5:23431807-23434353	1	0.294	0.094	-1.504	4.605E-20	2141
Tas2r116	chr6:132855437-132856355	0	0.0	0.0	0.000	1.000E+00	9628
Tomm40l	chr1:171217802-171222514	0	0.0	0.0	0.000	1.000E+00	9628
Larp4b	chr13:9093880-9174451	1	0.64	0.206	1.970	3.340E-25	1488
Ccn6	chr10:39150970-39163794	0	0.0	0.0	0.000	1.000E+00	9628
4933407E24Rik	chr4:124569178-124575538	0	0.0	0.0	0.000	1.000E+00	9628
Asah1	chr8:41340645-41374697	0	0.0	-0.369	-0.811	1.541E-02	11021
Tas2r110	chr6:132868007-132869009	0	0.0	0.0	0.000	1.000E+00	9628
Fign	chr2:63971507-64098038	0	0.0	0.0	0.000	1.000E+00	9628
AV039307	chr2:120850655-120866690	0	0.0	0.0	0.000	1.000E+00	9628
Paf1	chr7:28392995-28399383	1	0.721	0.231	2.059	1.339E-11	2283
Atf7ip	chr6:136518850-136607379	1	0.657	0.211	2.925	7.348E-51	807
9030612E09Rik	chr10:43174698-43176565	0	0.0	0.0	0.000	1.000E+00	9628
Gm30726	chr16:76548794-76551224	0	0.0	0.0	0.000	1.000E+00	9628
Mchr1	chr15:81235498-81238964	0	0.0	0.0	0.000	1.000E+00	9628
Fig4	chr10:41188171-41303241	0	0.0	0.0	-0.880	1.034E-03	7492
Igtp	chr11:58199555-58207592	4	1.646	0.528	0.000	1.000E+00	969
Olfr419	chr1:174249888-174250976	0	0.0	0.0	0.000	1.000E+00	9628
Olfr418	chr1:173270146-173271137	0	0.0	0.0	0.000	1.000E+00	9628
Olfr417	chr1:174368918-174369848	0	0.0	0.0	0.000	1.000E+00	9628
Olfr414	chr1:174430429-174431384	0	0.0	0.0	0.000	1.000E+00	9628
Olfr412	chr11:74364670-74365609	0	0.0	0.0	0.000	1.000E+00	9628
4930524B17Rik	chr6:19247898-19278843	0	0.0	0.0	0.000	1.000E+00	9628
Olfr410	chr11:74334281-74335229	0	0.0	0.0	0.000	1.000E+00	9628
Rif1	chr2:52072836-52126768	1	0.749	0.24	1.137	8.748E-12	2118
Ano9	chr7:141101218-141117806	0	0.0	0.0	0.000	1.000E+00	9628
Ano4	chr10:88948993-89257790	0	0.0	0.0	0.000	1.000E+00	9628
Ano5	chr7:51511028-51598707	0	0.0	0.0	0.000	1.000E+00	9628
Ano6	chr15:95790842-95975472	0	0.0	0.0	1.474	3.294E-10	4561
Ano7	chr1:93373895-93404304	0	0.0	0.0	0.000	1.000E+00	9628
Kantr	chrX:152294823-152327493	0	0.0	0.0	-1.682	3.367E-04	7084
Ano2	chr6:125690418-126040128	0	0.0	0.0	0.000	1.000E+00	9628
Ano3	chr2:110655200-110950244	0	0.0	0.0	0.000	1.000E+00	9628
Irf3	chr7:44997647-45002848	1	0.582	0.187	2.311	4.462E-08	3346
Irf2	chr8:46739744-46847458	1	0.305	0.098	2.877	1.850E-18	2249
Irf1	chr11:53770013-53778374	2	0.525	0.162	1.153	1.174E-32	1349
Irf7	chr7:141263182-141266424	0	0.0	0.0	-1.081	4.042E-12	4122
Irf6	chr1:193153111-193172035	0	0.0	0.0	0.000	1.000E+00	9628
Irf5	chr6:29526624-29537320	0	0.0	0.0	2.440	5.461E-11	4362
Irf4	chr13:30749232-30766981	4	1.422	0.456	2.762	2.551E-36	359
Irf9	chr14:55603984-55610030	3	0.555	0.178	1.523	6.583E-17	2120
Irf8	chr8:120736357-120756692	3	0.718	0.23	3.294	1.363E-13	2072
4921518K17Rik	chr12:57585974-57618602	0	0.0	0.0	0.000	1.000E+00	9628
Zbtb12	chr17:34894558-34896844	1	0.03	0.01	0.000	1.000E+00	7576
Zbtb11	chr16:55973803-56008912	1	0.818	0.259	1.127	9.725E-12	1903
Zbtb10	chr3:9250566-9285332	0	0.0	0.0	-0.933	1.011E-02	8597
Zbtb17	chr4:141444672-141467937	1	0.001	-0.0	2.112	6.501E-10	5015
Zbtb16	chr9:48651796-48836225	0	0.0	0.0	0.000	1.000E+00	9628
Zbtb14	chr17:69383174-69390752	0	0.0	0.0	1.370	3.213E-02	9332
Zbtb18	chr1:177444660-177450764	0	0.0	0.0	0.000	1.000E+00	9628
Gm19303	chr15:51231639-51395610	0	0.0	0.0	0.000	1.000E+00	9628
Gm14308	chr2:175419390-175435777	0	0.0	0.0	0.000	1.000E+00	9628
A730004F24Rik	chr1:186511837-186558681	0	0.0	0.0	0.000	1.000E+00	9628
Gm14305	chr2:176708352-176721813	0	0.0	0.0	0.000	1.000E+00	9628
Eral1	chr11:78073375-78080383	0	0.0	-0.0	-1.534	8.167E-06	6257
D10Wsu102e	chr10:83360220-83368835	0	0.0	-0.315	2.721	2.518E-12	5615
Retnlb	chr16:48816855-48818892	0	0.0	0.0	0.000	1.000E+00	9628
Retnla	chr16:48842551-48844461	0	0.0	0.0	0.000	1.000E+00	9628
Retnlg	chr16:48872607-48874498	0	0.0	0.0	0.000	1.000E+00	9628
Gm7977	chr3:48026011-48026759	0	0.0	0.0	0.000	1.000E+00	9628
1700057H21Rik	chr2:51421049-51437900	0	0.0	0.0	0.000	1.000E+00	9628
Gm7978	chr5:94066453-94070545	0	0.0	0.0	0.000	1.000E+00	9628
Man1c1	chr4:134561689-134704290	0	0.0	0.0	0.000	1.000E+00	9628
Dchs1	chr7:105752988-105787550	0	0.0	0.0	0.000	1.000E+00	9628
4933406I18Rik	chr7:114315478-114415161	0	0.0	0.0	0.000	1.000E+00	9628
Spon2	chr5:33213517-33218238	0	0.0	0.0	0.000	1.000E+00	9628
Olfr685	chr7:105180360-105181311	0	0.0	0.0	0.000	1.000E+00	9628
Ngef	chr1:87476828-87510362	0	0.0	0.0	0.000	1.000E+00	9628
Olfr681	chr7:105121458-105122406	0	0.0	0.0	0.000	1.000E+00	9628
Vim	chr2:13574310-13582826	0	0.0	0.0	4.450	1.068E-156	333
Vip	chr10:5639217-5647616	0	0.0	0.0	0.000	1.000E+00	9628
Vit	chr17:78508062-78627409	0	0.0	0.0	0.000	1.000E+00	9628
Gin1	chr1:97770171-97793708	1	0.402	-0.225	0.000	1.000E+00	10966
Rps27rt	chr3:90212666-90213647	1	0.813	0.258	-3.767	9.970E-24	1162
Mdh1b	chr1:63698826-63730318	0	0.0	0.0	0.000	1.000E+00	9628
Htr2a	chr14:74640873-74706859	0	0.0	0.0	0.000	1.000E+00	9628
Nhsl2	chrX:101849384-102092055	0	0.0	0.0	3.898	4.160E-03	8116
Htr2c	chrX:146962512-147197277	0	0.0	0.0	0.000	1.000E+00	9628
Htr2b	chr1:86099036-86111980	0	0.0	0.0	-6.836	3.657E-07	5518
Gm12794	chr4:101940406-101943183	0	0.0	0.0	0.000	1.000E+00	9628
Rrp12	chr19:41862850-41896153	1	0.703	0.226	-0.631	2.883E-02	5019
Rrp15	chr1:186721086-186749358	0	0.0	-0.379	0.000	1.000E+00	11243
Col7a1	chr9:108953744-108984875	0	0.0	0.0	0.000	1.000E+00	9628
1810043G02Rik	chr10:77978649-77985438	0	0.0	0.0	0.000	1.000E+00	9628
DXBay18	chrX:73137231-73149450	0	0.0	0.0	0.000	1.000E+00	9628
Rrp1b	chr17:32048284-32062862	1	0.032	-0.001	2.184	1.845E-06	6574
Sptb	chr12:76580487-76710547	0	0.0	0.0	0.000	1.000E+00	9628
Gm1987	chr4:42772859-42773993	0	0.0	0.0	0.000	1.000E+00	9628
4933433G15Rik	chr9:75410183-75415537	5	1.435	0.46	0.000	1.000E+00	1705
Gm32141	chr10:117446022-117447435	0	0.0	0.0	0.000	1.000E+00	9628
Fam167b	chr4:129576814-129578580	10	0.579	0.186	0.000	1.000E+00	5840
Fam167a	chr14:63436393-63465502	0	0.0	0.0	0.000	1.000E+00	9628
Cilp	chr9:65265179-65280614	0	0.0	0.0	0.000	1.000E+00	9628
Vsir	chr10:60346850-60372684	0	0.0	0.0	2.490	5.716E-31	2125
Fam84a	chr12:14147597-14152038	0	0.0	0.0	0.000	1.000E+00	9628
Pxylp1	chr9:96823342-96889474	0	0.0	0.0	-2.088	8.583E-08	5318
Hmga2	chr10:120361267-120476469	0	0.0	0.0	0.000	1.000E+00	9628
2310039H08Rik	chr17:46772634-46773407	0	0.0	-0.0	4.091	2.557E-02	10062
Tnik	chr3:28263213-28666449	0	0.0	0.0	1.548	3.211E-23	2634
B020031M17Rik	chr13:119949356-119950806	0	0.0	0.0	0.000	1.000E+00	9628
BC016579	chr16:45626847-45654118	0	0.0	0.0	0.000	1.000E+00	9628
6330415B21Rik	chr6:77380256-77382475	0	0.0	0.0	0.000	1.000E+00	9628
Kl	chr5:150952606-150993817	0	0.0	0.0	0.000	1.000E+00	9628
Sp100	chr1:85649987-85701572	0	0.0	0.0	1.713	4.361E-26	2422
Napsa	chr7:44572444-44586846	0	0.0	0.0	4.091	4.874E-03	8198
Cd48	chr1:171681991-171705257	2	1.013	0.325	3.951	6.804E-14	1041
Cd44	chr2:102811141-102901665	3	0.435	0.14	2.991	3.618E-116	357
Cd47	chr16:49855653-49911683	5	2.134	0.685	2.316	2.810E-69	58
Cd46	chr1:195041237-195092248	0	0.0	0.0	-2.767	8.917E-06	6081
Cd40	chr2:165055635-165071654	0	0.0	0.0	4.091	9.689E-03	8565
Ocln	chr13:100497366-100552498	0	0.0	0.0	0.000	1.000E+00	9628
Gm36246	chr15:102350826-102355139	0	0.0	-0.364	0.000	1.000E+00	11208
Chrd	chr16:20733126-20742384	1	0.0	0.0	0.000	1.000E+00	9512
Bik	chr15:83526861-83544635	0	0.0	0.0	0.000	1.000E+00	9628
Pip5k1c	chr10:81292962-81319974	1	0.025	0.005	2.465	2.719E-26	2030
Pip5k1b	chr19:24294793-24555872	0	0.0	0.0	0.000	1.000E+00	9628
Bid	chr6:120893118-120916824	2	0.455	0.146	-1.973	1.100E-05	4314
4930524O05Rik	chr19:10645693-10648053	0	0.0	0.0	0.000	1.000E+00	9628
Gm3604	chr13:62367715-62383174	0	0.0	0.0	0.000	1.000E+00	9628
9530051G07Rik	chrX:153037628-153072915	0	0.0	0.0	0.000	1.000E+00	9628
A730043L09Rik	chr9:62242595-62244100	0	0.0	0.0	0.000	1.000E+00	9628
Rell1	chr5:63908897-63968897	0	0.0	0.0	-1.782	4.788E-29	2227
Rell2	chr18:37955558-37959179	1	0.0	0.0	0.000	1.000E+00	9454
Nox1	chrX:134086420-134111854	0	0.0	0.0	-5.712	1.369E-04	6766
Nox3	chr17:3635239-3696261	0	0.0	0.0	0.000	1.000E+00	9628
Nox4	chr7:87246648-87398708	0	0.0	0.0	0.000	1.000E+00	9628
Tmco5b	chr2:113285731-113297190	0	0.0	0.0	0.000	1.000E+00	9628
1700007K13Rik	chr2:28462000-28466324	0	0.0	0.0	0.000	1.000E+00	9628
Clec3b	chr9:123150945-123157432	0	0.0	0.0	0.000	1.000E+00	9628
Clec3a	chr8:114418033-114428133	0	0.0	0.0	0.000	1.000E+00	9628
Sap18b	chr14:57798217-57802330	0	0.0	0.0	0.000	1.000E+00	9628
Tgif2lx2	chrX:118427226-118428258	0	0.0	0.0	0.000	1.000E+00	9628
Gm6644	chr6:34303933-34317443	1	0.971	0.312	0.000	1.000E+00	2807
Gm6642	chr19:30930385-30930962	0	0.0	0.0	0.000	1.000E+00	9628
Qdpr	chr5:45434031-45450229	0	0.0	0.0	-1.462	1.641E-05	6217
Ehbp1	chr11:22005825-22286795	0	0.0	0.0	0.000	1.000E+00	9628
Slc19a3	chr1:83012522-83038448	0	0.0	0.0	0.000	1.000E+00	9628
4933409G03Rik	chr2:68582412-68616463	0	0.0	0.0	0.000	1.000E+00	9628
Wfs1	chr5:36966103-36988982	0	0.0	0.0	0.000	1.000E+00	9628
Pigz	chr16:31933850-31946046	0	0.0	-0.0	0.000	1.000E+00	9713
Dcst1	chr3:89350218-89365253	1	0.0	0.0	0.000	1.000E+00	9551
Lgals12	chr19:7596651-7607193	0	0.0	0.0	0.000	1.000E+00	9628
Gpbp1l1	chr4:116557726-116593882	1	0.493	0.158	1.104	3.984E-16	2302
Apoa4	chr9:46240843-46243458	0	0.0	0.0	0.000	1.000E+00	9628
Apoa5	chr9:46268632-46271921	2	0.031	0.01	0.000	1.000E+00	7557
Apoa1	chr9:46228629-46230469	0	0.0	0.0	0.000	1.000E+00	9628
Apoa2	chr1:171225053-171226379	0	0.0	0.0	0.000	1.000E+00	9628
Manbal	chr2:157367593-157396763	0	0.0	0.0	3.625	1.397E-04	6777
6330418K02Rik	chr5:138264044-138266661	2	0.007	0.001	0.000	1.000E+00	8389
Tlnrd1	chr7:83880494-83884341	1	0.585	0.186	0.000	1.000E+00	5838
Sds	chr5:120476546-120483905	0	0.0	0.0	0.000	1.000E+00	9628
1700109G15Rik	chr11:84716975-84720432	0	0.0	0.0	0.000	1.000E+00	9628
Tmem11	chr11:60864451-60879038	0	0.0	0.0	-1.660	1.128E-06	5689
Tmem17	chr11:22512282-22519231	0	0.0	0.0	0.000	1.000E+00	9628
Tmem18	chr12:30584442-30591219	0	0.0	0.0	3.847	8.849E-04	7418
Tmem19	chr10:115340739-115362249	2	1.475	0.474	-0.826	9.787E-03	1425
Kirrel	chr3:87078591-87174747	0	0.0	0.0	0.000	1.000E+00	9628
Methig1	chr15:100353199-100384435	0	0.0	0.0	0.000	1.000E+00	9628
1110025L11Rik	chr16:89063409-89064002	0	0.0	0.0	0.000	1.000E+00	9628
Wasl	chr6:24632685-24664995	1	0.344	0.096	-1.719	2.727E-23	1916
Ap1ar	chr3:127807006-127837523	0	0.0	-0.365	-1.971	2.845E-20	4316
Znhit3	chr11:84910949-84916366	0	0.0	0.0	-2.597	9.271E-08	5332
Znhit2	chr19:6061206-6062468	3	0.579	0.186	5.413	7.819E-05	4359
Znhit1	chr5:136982193-136987959	0	0.0	0.0	0.000	1.000E+00	9628
Znhit6	chr3:145576207-145605245	0	0.0	0.0	0.000	1.000E+00	9628
Kansl3	chr1:36335729-36369181	0	0.0	-0.363	-0.677	4.884E-10	6555
Kansl2	chr15:98517657-98534269	1	0.694	-0.082	-0.878	1.774E-03	9972
Kansl1	chr11:104333500-104442291	2	1.076	0.062	-1.025	5.509E-43	1205
Mxi1	chr19:53311444-53373293	3	1.448	0.465	4.010	2.372E-42	308
Fn3krp	chr11:121421372-121430768	0	0.0	0.0	0.000	1.000E+00	9628
Zfp69	chr4:120930136-120951701	0	0.0	0.0	0.000	1.000E+00	9628
Men1	chr19:6335038-6340894	0	0.0	0.0	2.090	1.582E-03	7678
Nabp2	chr10:128401394-128410551	2	1.051	0.337	0.946	3.177E-02	2487
Nabp1	chr1:51469487-51478399	4	1.848	0.218	-0.312	4.084E-07	3210
Mir3079	chr15:76290878-76290968	3	0.074	0.024	0.000	1.000E+00	7257
Mir3078	chr14:64591184-64591271	0	0.0	0.0	0.000	1.000E+00	9628
Mir3072	chr12:109747877-109747960	0	0.0	0.0	0.000	1.000E+00	9628
Mir3071	chr12:109595317-109595397	0	0.0	0.0	0.000	1.000E+00	9628
Mir3077	chr14:57798423-57798487	0	0.0	0.0	0.000	1.000E+00	9628
Mir3076	chr14:30572148-30572208	0	0.0	0.0	0.000	1.000E+00	9628
Mir3075	chr14:25534438-25534523	1	0.01	0.003	0.000	1.000E+00	7932
Gm614	chrX:101261372-101263992	2	0.155	0.05	0.000	1.000E+00	6968
Fggy	chr4:95579420-95821569	0	0.0	0.0	0.000	1.000E+00	9628
Pogk	chr1:166393611-166409828	1	0.854	0.274	-1.025	1.433E-08	1997
Gm10244	chr6:39420377-39421294	0	0.0	0.0	0.000	1.000E+00	9628
Gm10248	chr14:23038194-23094571	0	0.0	0.0	0.000	1.000E+00	9628
Pogz	chr3:94837566-94883567	0	0.0	0.0	1.038	2.745E-06	5825
Ly9	chr1:171588612-171607410	0	0.0	0.0	-1.182	1.346E-08	5050
Gcat	chr15:79030873-79038356	0	0.0	0.0	0.000	1.000E+00	9628
Olfr397	chr11:73964609-73965557	0	0.0	0.0	0.000	1.000E+00	9628
Lyn	chr4:3678120-3791612	0	0.0	0.0	6.113	1.194E-06	5698
Olfr1487	chr19:13619163-13620111	0	0.0	0.0	0.000	1.000E+00	9628
Olfr1484	chr19:13585305-13586253	0	0.0	0.0	0.000	1.000E+00	9628
Nsdhl	chrX:72918520-72958528	0	0.0	0.0	0.000	1.000E+00	9628
Kif9	chr9:110476993-110524440	0	0.0	-0.266	0.000	1.000E+00	10981
Kif6	chr17:49615171-49909847	0	0.0	0.0	0.000	1.000E+00	9628
Kif7	chr7:79698097-79714186	0	0.0	0.0	0.000	1.000E+00	9628
Kif4	chrX:100626064-100727271	1	0.772	0.248	5.588	1.375E-05	3081
Olfr1489	chr19:13633112-13634054	0	0.0	0.0	0.000	1.000E+00	9628
Olfr1300-ps1	chr2:111667436-111693319	0	0.0	0.0	0.000	1.000E+00	9628
B930092H01Rik	chr9:61259226-61293809	0	0.0	0.0	0.000	1.000E+00	9628
Timm8b	chr9:50603900-50605320	2	0.0	0.0	3.588	1.843E-02	8820
Hr	chr14:70554055-70573548	1	0.003	0.001	0.000	1.000E+00	8326
Hp	chr8:109575127-109579172	0	0.0	-0.0	0.000	1.000E+00	9839
Lifr	chr15:7129571-7185343	0	0.0	0.0	3.550	1.093E-02	8649
Hc	chr2:34983330-35061441	0	0.0	0.0	0.000	1.000E+00	9628
Amotl1	chr9:14541966-14615000	0	0.0	0.0	0.000	1.000E+00	9628
1700047L14Rik	chr5:108763841-108768917	0	0.0	0.0	0.000	1.000E+00	9628
Amotl2	chr9:102717803-102733417	0	0.0	0.0	0.000	1.000E+00	9628
Tctn2	chr5:124598748-124627738	0	0.0	0.0	0.000	1.000E+00	9628
Tctn3	chr19:40607112-40612231	0	0.0	0.0	0.000	1.000E+00	9628
Tctn1	chr5:122239494-122264460	0	0.0	0.0	-2.204	4.274E-05	6454
Sugp2	chr8:70234225-70263105	0	0.0	-0.327	3.282	2.062E-17	4562
Sugp1	chr8:70042812-70071953	1	0.948	0.304	2.409	4.156E-12	1278
Aste1	chr9:105400787-105405756	0	0.0	0.0	1.946	1.378E-03	7610
Faim	chr9:98986372-99002019	0	0.0	-0.007	2.320	1.675E-04	8539
Prh1	chr6:132569841-132572401	0	0.0	0.0	0.000	1.000E+00	9628
Plac1	chrX:53069995-53240110	0	0.0	0.0	0.000	1.000E+00	9628
Ehbp1l1	chr19:5707373-5726317	4	1.634	0.525	1.980	7.178E-19	351
Blzf1	chr1:164289799-164307484	1	0.796	0.255	0.000	1.000E+00	4375
Rock1	chr18:10064400-10181792	0	0.0	0.0	-0.790	6.195E-14	3778
Rock2	chr12:16894977-16988274	0	0.0	0.0	1.718	8.577E-13	3996
BC052688	chr13:61771579-61787282	0	0.0	0.0	0.000	1.000E+00	9628
Klrc1	chr6:129666015-129678973	2	1.125	0.361	5.481	5.437E-16	899
Klrc3	chr6:129639084-129643288	0	0.0	0.0	0.000	1.000E+00	9628
Klrc2	chr6:129656370-129660556	0	0.0	0.0	6.517	2.038E-07	5434
Rab26os	chr17:24528250-24528744	2	1.4	0.449	0.000	1.000E+00	1833
Bbs1	chr19:4886881-4906627	0	0.0	0.0	0.000	1.000E+00	9628
Bbs2	chr8:94067951-94098509	0	0.0	-0.365	-2.303	4.806E-04	10382
Bbs5	chr2:69647170-69667571	0	0.0	0.0	0.000	1.000E+00	9628
Bbs4	chr9:59321965-59353508	0	0.0	0.0	0.000	1.000E+00	9628
Bbs7	chr3:36573142-36613389	0	0.0	0.0	0.000	1.000E+00	9628
Olfr618	chr7:103597317-103598274	0	0.0	0.0	0.000	1.000E+00	9628
Esm1	chr13:113209658-113218104	1	0.0	0.0	0.000	1.000E+00	8986
BC029722	chr2:155817731-155819203	3	0.822	0.261	0.000	1.000E+00	4198
Best3	chr10:116986313-117025040	0	0.0	0.0	0.000	1.000E+00	9628
Best2	chr8:85007202-85014531	2	0.001	0.0	0.000	1.000E+00	8770
Best1	chr19:9985171-10001633	0	0.0	0.0	-6.912	1.746E-07	5419
Hbs1l	chr10:21295978-21368889	1	0.801	0.257	0.545	9.279E-03	3924
Zmym2	chr14:56886602-56962358	0	0.0	0.0	0.710	3.371E-05	6389
Zmym3	chrX:101404383-101420222	0	0.0	0.0	0.000	1.000E+00	9628
Fam160a2	chr7:105371210-105400054	1	0.768	0.247	-1.159	2.446E-05	3193
Zmym1	chr4:127047093-127061154	0	0.0	0.0	-2.497	6.548E-19	3047
Zmym6	chr4:127077382-127124374	1	0.822	-0.108	0.000	1.000E+00	10859
Zmym4	chr4:126861819-126967923	0	0.0	0.0	-1.551	2.227E-15	3550
Zmym5	chr14:56790584-56811716	0	0.0	0.0	-1.220	1.310E-12	4028
Ampd3	chr7:110772603-110812408	0	0.0	0.0	0.000	1.000E+00	9628
Ampd2	chr3:108074061-108085426	1	0.84	0.27	0.843	1.772E-02	3653
Ampd1	chr3:103074013-103099720	0	0.0	0.0	0.000	1.000E+00	9628
Top1	chr2:160645896-160722763	2	1.396	0.201	2.091	2.009E-31	1262
6430571L13Rik	chr9:107340639-107349683	2	0.027	0.009	0.000	1.000E+00	7599
Zfp617	chr8:71922824-71934630	1	0.838	0.269	0.000	1.000E+00	3899
Zfp616	chr11:74070169-74087301	0	0.0	0.0	0.000	1.000E+00	9628
Zfp612	chr8:110079733-110092752	0	0.0	0.0	0.000	1.000E+00	9628
Twsg1	chr17:65923064-65951187	1	0.0	0.0	-1.198	1.362E-14	3427
Gm13205	chr4:148947489-148952322	0	0.0	0.0	0.000	1.000E+00	9628
Bahcc1	chr11:120232946-120292297	0	0.0	0.0	0.000	1.000E+00	9628
Zfp619	chr7:39517765-39540415	0	0.0	-0.363	5.923	3.629E-06	8927
Zfp618	chr4:62965573-63134030	0	0.0	0.0	0.000	1.000E+00	9628
